,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
22,22,25,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.6,0.6,0.333,0.0,0.333,0.5,True
23,23,26,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.25,0.25,0.0,0.75,0.25,True
24,24,27,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.5,0.333,0.0,0.0,0.25,0.5,True
25,25,28,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.444,0.25,0.0,0.25,0.25,0.0,False
26,26,29,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Mike Clevinger,1,Chase Field,13,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.0,0.5,0.25,0.0,0.0,False
27,27,30,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.5,0.0,0.25,0.2,0.25,True
28,28,31,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Kyle Wright,1,Citizens Bank Park,16,657140,3.22,7.83,8.67,1.17,0.234,0.2,0.333,0.2,0.0,0.333,0.0,True
29,29,32,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Austin Voth,1,T-Mobile Park,27,608723,3.19,8.84,8.84,1.28,0.25,1.0,0.333,0.25,0.25,0.4,0.75,True
30,30,33,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.308,0.2,0.5,0.0,0.5,0.4,False
31,31,34,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.5,0.25,0.25,0.25,0.0,0.2,True
32,32,35,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.6,0.5,0.2,0.25,0.25,0.5,True
33,33,36,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.5,0.0,0.0,0.333,0.333,True
34,34,38,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Michael Kopech,1,Angel Stadium,4,656629,3.38,6.66,7.75,1.23,0.204,0.0,1.0,0.333,0.0,0.25,0.333,False
35,35,39,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Justin Verlander,1,Citi Field,22,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.75,0.333,0.4,0.0,0.333,False
36,36,40,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.6,0.0,0.0,0.5,0.0,True
37,37,41,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Dylan Bundy,1,Progressive Field,7,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.25,0.75,0.333,0.0,0.25,True
38,38,42,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.421,0.25,0.5,0.0,0.25,0.0,True
39,39,43,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.353,0.25,0.0,0.0,0.0,0.4,False
40,40,44,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.3,0.75,0.0,0.2,0.0,0.4,True
41,41,45,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.067,0.5,0.5,0.0,0.0,0.25,False
42,42,46,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Mike Clevinger,1,Chase Field,13,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.333,0.0,0.0,0.333,0.5,False
43,43,47,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.5,0.333,0.0,0.0,0.2,True
44,44,48,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.0,0.5,0.5,0.4,0.25,True
45,45,49,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.5,0.25,0.0,0.667,0.0,True
46,46,50,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.429,0.333,0.25,0.5,0.25,0.0,True
47,47,51,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.5,0.0,0.667,0.4,0.333,False
48,48,52,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Sandy Alcantara,1,Busch Stadium,15,645261,1.88,6.14,8.01,0.93,0.195,0.333,0.5,0.5,0.333,0.333,0.333,True
49,49,53,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Kyle Wright,1,Citizens Bank Park,16,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.333,0.4,0.25,0.0,0.5,False
50,50,54,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.333,0.0,0.25,0.25,0.0,0.0,True
51,51,55,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.25,0.25,0.0,0.5,0.25,True
52,52,56,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.2,0.333,0.0,0.25,0.333,0.25,True
53,53,58,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.1,0.0,0.0,0.5,0.0,0.25,True
54,54,59,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.143,0.5,0.0,0.5,0.0,0.0,True
55,55,60,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.333,0.667,0.5,0.2,0.0,0.25,True
56,56,61,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.5,0.5,0.0,0.25,0.25,0.0,True
57,57,62,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Cole Irvin,1,Yankee Stadium,6,608344,2.92,7.59,6.13,1.03,0.226,0.4,0.333,0.333,0.0,0.0,0.25,True
58,58,63,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.286,0.25,0.667,0.0,0.2,0.333,True
59,59,64,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.667,0.0,0.5,0.0,0.4,0.25,False
60,60,66,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Kyle Wright,1,Citizens Bank Park,16,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.5,0.25,0.5,0.5,0.0,True
61,61,67,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.148,0.0,0.2,0.5,0.0,0.75,True
62,62,68,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Mitch Keller,1,Nationals Park,29,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.0,0.25,0.333,0.25,0.0,True
63,63,69,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Dane Dunning,1,Kauffman Stadium,5,641540,4.04,8.79,7.84,1.36,0.257,0.2,1.0,0.25,0.0,0.5,0.0,False
64,64,70,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Dylan Bundy,1,Progressive Field,7,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.333,0.25,0.0,0.333,False
65,65,71,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Nick Pivetta,1,Rogers Centre,2,601713,4.51,8.73,8.66,1.33,0.253,0.231,0.25,0.25,0.0,0.667,0.5,True
66,66,72,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.25,0.25,0.0,0.25,0.0,True
67,67,73,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.111,0.0,0.25,0.5,0.0,0.25,False
68,68,74,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.0,0.6,0.25,0.25,False
69,69,76,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.0,0.25,0.0,0.333,0.25,False
70,70,77,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.083,0.2,0.667,0.5,0.333,0.333,False
71,71,78,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.5,0.5,0.5,0.667,0.333,0.4,True
72,72,79,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.136,0.5,0.0,0.0,0.0,0.0,False
73,73,80,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.286,0.2,0.0,0.0,0.333,0.75,True
74,74,81,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.385,0.2,0.0,0.25,0.25,0.667,True
75,75,82,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Jalen Beeks,0,Tropicana Field,21,656222,2.35,7.24,10.76,1.2,0.219,0.286,0.0,0.5,0.0,0.0,0.5,True
76,76,83,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.0,0.0,0.6,0.25,0.0,True
77,77,85,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Cole Irvin,1,Yankee Stadium,6,608344,2.92,7.59,6.13,1.03,0.226,0.154,0.333,0.333,0.0,0.25,0.0,False
78,78,86,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.35,0.8,0.2,0.0,0.0,0.0,True
79,79,87,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Jalen Beeks,0,Tropicana Field,21,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.25,0.2,0.333,0.333,0.5,False
80,80,89,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Mike Clevinger,1,Chase Field,13,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.0,0.0,0.0,0.0,0.0,True
81,81,90,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,1.0,0.25,0.667,0.0,0.0,0.0,True
82,82,91,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.0,0.0,0.0,0.6,0.333,False
83,83,92,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Dane Dunning,1,Kauffman Stadium,5,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.0,0.25,0.0,0.25,0.0,True
84,84,93,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Mitch Keller,1,Nationals Park,29,656605,4.21,9.59,7.4,1.42,0.274,0.5,0.5,0.0,0.25,0.0,0.25,True
85,85,94,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.6,0.5,0.4,1.0,0.25,0.25,True
86,86,95,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Michael Kopech,1,Angel Stadium,4,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.25,0.25,0.25,0.25,0.0,True
87,87,96,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.25,0.0,0.4,0.0,0.333,0.0,True
88,88,97,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.545,0.25,0.5,0.5,0.0,0.25,False
89,89,98,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Mitch Keller,1,Nationals Park,29,656605,4.21,9.59,7.4,1.42,0.274,0.667,0.0,0.0,0.4,0.333,0.25,True
90,90,100,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Kyle Wright,1,Citizens Bank Park,16,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.0,0.8,0.25,0.0,0.25,False
91,91,101,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.0,0.25,0.333,0.0,0.0,False
