,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
32,32,32,32,32,46,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.4,0.333,0.0,0.25,0.0,0.25,False
33,33,33,33,33,47,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.5,0.2,0.0,0.0,0.0,0.25,True
34,34,34,34,34,48,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Sean Manaea,1,Oracle Park,9,640455,4.74,8.53,9.32,1.32,0.247,0.0,1.0,0.4,0.667,0.0,0.0,True
35,35,35,35,35,49,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.286,0.25,0.5,0.0,0.0,0.25,True
36,36,36,36,36,51,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.75,0.75,0.0,0.0,0.5,0.0,True
37,37,37,37,37,53,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.333,0.5,0.0,0.25,0.4,0.25,True
38,38,38,38,38,55,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.333,0.5,0.667,0.333,0.0,0.75,False
39,39,39,39,39,57,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.429,0.25,0.0,0.0,0.2,0.25,False
40,40,40,40,40,58,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Adam Wainwright,1,PNC Park,10,425794,3.42,8.64,7.24,1.24,0.253,0.222,0.667,0.25,0.0,0.0,0.0,True
41,41,41,41,41,60,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.5,0.0,0.75,0.0,0.0,0.0,True
42,42,42,42,42,61,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.4,0.25,0.25,0.0,0.0,0.25,False
43,43,43,43,43,62,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.25,0.0,0.25,0.4,0.25,False
44,44,44,44,44,63,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.167,0.667,0.0,0.0,0.25,0.25,True
45,45,45,45,45,65,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.0,0.25,0.0,0.333,True
46,46,46,46,46,66,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Sean Manaea,1,Oracle Park,9,640455,4.74,8.53,9.32,1.32,0.247,0.5,0.5,0.75,0.25,0.0,0.0,True
47,47,47,47,47,67,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Devin Smeltzer,1,Kauffman Stadium,5,656970,4.02,8.47,5.31,1.21,0.25,0.5,0.667,0.25,0.333,1.0,0.0,False
48,48,48,48,48,68,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Tarik Skubal,1,Progressive Field,7,669373,3.52,7.95,8.95,1.16,0.237,0.5,0.0,0.333,0.25,0.2,0.0,True
49,49,49,49,49,69,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Humberto Castellanos,1,Wrigley Field,24,528748,5.68,10.15,6.5,1.4,0.289,0.5,0.0,0.0,0.0,0.5,0.0,True
50,50,50,50,50,71,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Robbie Ray,1,Fenway Park,3,592662,3.96,7.63,10.34,1.19,0.229,0.1,0.8,0.0,0.6,0.5,0.25,True
51,51,51,51,51,73,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.0,0.6,0.0,1.0,0.4,False
52,52,52,52,52,74,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.077,0.0,0.25,0.25,0.333,0.333,False
53,53,53,53,53,75,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.111,0.2,0.5,0.0,0.0,0.333,True
54,54,54,54,54,76,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.333,0.25,0.25,0.5,True
55,55,55,55,55,77,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Robbie Ray,1,Fenway Park,3,592662,3.96,7.63,10.34,1.19,0.229,0.286,0.6,0.0,0.4,0.0,0.0,False
56,56,56,56,56,79,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.235,0.333,0.75,0.0,0.25,0.0,False
57,57,57,57,57,81,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.2,0.0,0.25,0.0,0.25,0.25,True
58,58,58,58,58,82,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.0,0.25,0.0,0.0,0.5,0.25,True
59,59,59,59,59,83,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.333,0.0,0.333,0.4,0.25,False
60,60,60,60,60,84,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.4,0.2,0.0,0.25,0.25,0.4,True
61,61,61,61,61,86,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Tarik Skubal,1,Progressive Field,7,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.25,0.25,0.0,0.25,0.0,False
62,62,62,62,62,87,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.214,0.2,0.8,0.0,0.0,0.0,False
63,63,63,63,63,89,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Devin Smeltzer,1,Kauffman Stadium,5,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.75,0.333,0.25,0.0,0.4,False
64,64,64,64,64,90,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.167,0.0,0.5,0.4,0.0,0.4,True
65,65,65,65,65,91,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.4,0.5,0.333,0.0,0.0,False
66,66,66,66,66,92,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Martin Perez,1,Minute Maid Park,32,527048,2.85,7.94,7.81,1.18,0.235,0.412,0.0,0.4,0.0,0.75,0.75,False
67,67,67,67,67,93,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Paul Blackburn,1,Angel Stadium,4,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.5,0.0,0.333,0.0,0.0,False
68,68,68,68,68,94,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.25,0.5,0.25,0.4,True
69,69,69,69,69,95,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.286,0.0,0.0,0.25,0.0,0.0,True
70,70,70,70,70,96,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.75,0.25,0.667,0.667,0.0,0.5,True
71,71,71,71,71,97,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.5,0.0,0.0,0.0,0.75,0.5,True
72,72,72,72,72,98,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.154,0.0,0.25,0.667,0.667,0.5,False
73,73,73,73,73,99,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.0,0.0,0.5,0.0,0.25,False
74,74,74,74,74,100,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.125,0.4,0.25,0.5,0.25,0.25,True
