,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
14,14,16,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Martin Perez,1,Citi Field,22,527048,2.85,7.94,7.81,1.18,0.235,0.429,0.0,0.0,0.333,0.5,0.5,False
15,15,17,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.167,0.0,0.5,0.6,0.0,0.0,False
16,16,18,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Martin Perez,1,Citi Field,22,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.667,0.0,0.333,0.333,0.5,False
17,17,19,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.2,0.0,0.0,0.5,0.25,True
18,18,20,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Yu Darvish,1,Dodger Stadium,17,506433,3.28,7.24,8.84,1.0,0.217,0.25,0.0,0.667,0.25,0.667,0.4,True
19,19,21,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.4,0.0,0.333,0.25,0.6,0.333,True
20,20,22,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.5,0.0,0.4,0.25,0.25,0.0,False
21,21,23,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.5,0.5,0.0,0.333,0.333,0.0,True
22,22,24,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.2,0.5,0.25,0.0,0.25,0.0,False
23,23,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.333,0.2,0.0,0.333,0.6,False
24,24,26,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,0.0,0.0,0.5,0.25,True
25,25,27,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.0,0.25,0.25,0.5,0.5,True
26,26,28,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Aaron Ashby,1,PNC Park,10,676879,4.32,8.86,10.86,1.46,0.251,0.25,0.0,0.0,0.2,0.5,0.0,True
27,27,29,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Paul Blackburn,1,T-Mobile Park,27,621112,4.28,8.89,7.19,1.26,0.255,0.25,0.5,0.0,0.25,0.333,0.25,False
28,28,31,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.667,0.333,0.5,0.2,0.25,0.25,False
29,29,32,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.5,0.0,0.0,0.5,0.5,0.0,True
30,30,33,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.333,0.0,1.0,0.333,0.0,False
31,31,34,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Martin Perez,1,Citi Field,22,527048,2.85,7.94,7.81,1.18,0.235,0.4,0.25,0.0,0.75,0.333,0.4,True
32,32,35,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Gerrit Cole,1,Progressive Field,7,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.0,1.0,0.75,0.25,0.333,True
33,33,36,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.167,0.25,0.25,0.2,0.25,0.5,True
34,34,37,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.5,0.25,0.75,0.0,0.2,False
35,35,38,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.4,0.25,0.75,0.0,0.5,0.5,True
36,36,39,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,0.0,0.333,0.0,0.0,True
37,37,40,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.25,0.667,0.0,0.5,0.5,True
38,38,41,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.2,0.0,0.5,0.5,0.25,False
39,39,42,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Dallas Keuchel,1,Coors Field,1,572971,9.64,13.02,8.68,1.82,0.329,0.192,0.25,0.25,0.333,0.25,0.5,True
40,40,43,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.25,0.333,0.4,0.5,0.4,0.333,True
41,41,44,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.667,0.0,0.0,0.667,0.333,0.333,True
42,42,45,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.0,0.2,0.0,0.25,0.25,True
43,43,46,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Dallas Keuchel,1,Coors Field,1,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.25,0.25,0.25,0.25,0.0,False
44,44,47,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Jordan Lyles,1,Target Field,26,543475,4.35,10.01,7.25,1.44,0.279,0.308,0.333,0.333,1.0,0.0,0.333,False
45,45,48,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Martin Perez,1,Citi Field,22,527048,2.85,7.94,7.81,1.18,0.235,0.154,0.333,0.0,0.0,0.0,0.25,False
46,46,49,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Jordan Lyles,1,Target Field,26,543475,4.35,10.01,7.25,1.44,0.279,0.5,0.0,0.5,0.4,0.0,0.0,False
47,47,50,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.25,0.0,0.5,0.5,0.5,0.0,True
48,48,52,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Aaron Ashby,1,PNC Park,10,676879,4.32,8.86,10.86,1.46,0.251,0.2,0.0,0.25,0.6,0.5,0.0,True
49,49,53,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.5,0.0,0.0,0.0,0.5,0.0,True
50,50,54,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Yu Darvish,1,Dodger Stadium,17,506433,3.28,7.24,8.84,1.0,0.217,0.063,0.0,1.0,0.333,0.0,0.0,True
51,51,55,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Yu Darvish,1,Dodger Stadium,17,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.333,0.0,0.25,0.0,0.2,False
52,52,56,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Daniel Castano,1,Nationals Park,29,641447,4.04,10.6,5.05,1.43,0.292,1.0,0.25,0.5,0.0,0.25,0.333,True
53,53,57,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Gerrit Cole,1,Progressive Field,7,543037,3.38,7.03,11.58,1.02,0.211,0.111,0.5,0.0,0.0,0.333,0.25,False
54,54,58,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Shane McClanahan,1,Rogers Centre,2,663556,2.24,5.89,11.29,0.83,0.184,0.167,1.0,0.25,0.333,0.25,0.25,True
55,55,59,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.286,0.667,0.25,0.0,0.0,0.25,False
56,56,60,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Martin Perez,1,Citi Field,22,527048,2.85,7.94,7.81,1.18,0.235,0.2,0.333,0.0,0.0,0.25,0.0,True
57,57,61,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Paul Blackburn,1,T-Mobile Park,27,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.0,0.333,0.25,0.0,0.0,True
58,58,62,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Kris Bubic,1,Comerica Park,25,663460,5.27,9.41,7.51,1.54,0.27,0.25,0.5,0.0,0.0,0.25,0.0,False
59,59,63,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.0,0.0,0.5,0.0,0.8,True
60,60,64,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Yu Darvish,1,Dodger Stadium,17,506433,3.28,7.24,8.84,1.0,0.217,0.125,0.333,0.5,0.0,0.5,0.0,False
61,61,65,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Spencer Strider,1,Great American Ball Park,8,675911,3.11,6.02,13.85,1.05,0.185,0.0,0.25,0.5,0.333,0.2,0.0,False
62,62,66,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Kris Bubic,1,Comerica Park,25,663460,5.27,9.41,7.51,1.54,0.27,0.333,0.0,0.5,0.2,0.0,0.25,False
63,63,67,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.333,0.4,0.0,0.5,0.0,0.5,False
64,64,68,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Jordan Lyles,1,Target Field,26,543475,4.35,10.01,7.25,1.44,0.279,0.333,0.0,0.25,0.5,0.0,0.0,True
65,65,69,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Paul Blackburn,1,T-Mobile Park,27,621112,4.28,8.89,7.19,1.26,0.255,0.5,0.0,0.5,0.4,0.25,0.0,False
66,66,70,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Dallas Keuchel,1,Coors Field,1,572971,9.64,13.02,8.68,1.82,0.329,0.0,0.25,0.25,0.8,0.2,0.0,True
67,67,71,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Gerrit Cole,1,Progressive Field,7,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.0,0.0,0.0,0.0,0.0,True
68,68,72,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.5,0.75,0.0,0.25,0.2,True
69,69,73,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Dallas Keuchel,1,Coors Field,1,572971,9.64,13.02,8.68,1.82,0.329,0.273,0.0,0.5,0.25,0.667,0.0,True
70,70,74,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Patrick Sandoval,1,Minute Maid Park,32,663776,3.41,9.0,9.66,1.47,0.259,0.667,0.333,0.0,0.25,0.5,0.4,False
71,71,75,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.0,0.25,0.25,0.25,0.25,False
72,72,76,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Spencer Strider,1,Great American Ball Park,8,675911,3.11,6.02,13.85,1.05,0.185,0.0,0.0,0.6,0.5,0.0,0.4,False
73,73,77,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.5,0.0,0.0,0.25,0.5,0.5,True
74,74,78,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Daniel Castano,1,Nationals Park,29,641447,4.04,10.6,5.05,1.43,0.292,0.0,0.0,0.667,0.0,0.0,0.4,False
75,75,79,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Daniel Castano,1,Nationals Park,29,641447,4.04,10.6,5.05,1.43,0.292,0.0,0.0,0.0,0.5,0.0,0.0,False
76,76,80,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Kris Bubic,1,Comerica Park,25,663460,5.27,9.41,7.51,1.54,0.27,0.308,0.25,0.333,0.5,0.25,0.25,True
77,77,81,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.273,0.0,0.5,0.0,0.0,0.25,True
