,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
34,34,34,38,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Clayton Kershaw,1,Oracle Park,9,477132,2.64,7.28,9.28,0.98,0.218,0.429,0.0,0.0,0.75,0.0,0.0,False
35,35,35,39,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Tyler Wells,1,Kauffman Stadium,5,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.0,0.0,0.0,0.0,0.0,False
36,36,36,40,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Frankie Montas,1,Progressive Field,7,593423,18.0,15.0,6.0,2.67,0.385,0.1,0.0,0.0,0.25,0.0,0.25,False
37,37,37,41,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.5,0.0,0.2,0.333,0.333,0.0,True
38,38,38,42,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,1.0,0.5,0.25,0.333,0.8,0.0,True
39,39,39,43,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Wacha,1,T-Mobile Park,27,608379,2.69,7.17,6.4,1.11,0.215,0.286,0.0,0.0,1.0,0.25,0.0,True
40,40,40,44,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Kevin Gausman,1,Comerica Park,25,592332,2.91,9.56,10.48,1.23,0.27,0.333,0.0,0.5,0.2,0.0,0.0,False
41,41,41,45,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.2,0.5,0.667,0.0,0.6,0.5,True
42,42,42,46,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Martin Perez,1,Guaranteed Rate Field,23,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.2,0.0,0.6,0.5,True
43,43,43,47,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.0,0.0,0.5,0.667,True
44,44,44,48,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Kevin Gausman,1,Comerica Park,25,592332,2.91,9.56,10.48,1.23,0.27,0.222,0.0,0.0,0.5,0.5,0.0,True
45,45,45,49,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.25,0.5,0.5,0.0,False
46,46,46,51,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Michael Wacha,1,T-Mobile Park,27,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.2,0.333,0.0,0.25,0.0,True
47,47,47,52,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Nick Martinez,0,Petco Park,31,607259,3.35,8.53,8.1,1.32,0.248,0.5,0.25,0.6,0.5,0.5,0.4,True
48,48,48,53,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Frankie Montas,1,Progressive Field,7,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.25,0.0,0.0,0.2,True
49,49,49,54,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.75,0.25,0.0,0.667,0.6,True
50,50,50,55,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Tyler Wells,1,Kauffman Stadium,5,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.25,0.0,0.0,0.25,0.0,True
51,51,51,56,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Eric Lauer,1,Nationals Park,29,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.4,0.0,0.0,0.0,0.2,True
52,52,52,57,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Carlos Carrasco,1,Angel Stadium,4,471911,3.76,9.19,8.9,1.28,0.266,1.0,0.5,0.0,0.25,0.0,0.0,True
53,53,53,58,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.317,0.5,0.5,0.25,0.5,0.5,True
54,54,54,59,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.111,0.0,0.25,0.0,0.25,0.0,True
55,55,55,60,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Eric Lauer,1,Nationals Park,29,641778,3.59,7.75,8.87,1.22,0.23,0.6,0.8,0.0,0.333,0.25,0.75,True
56,56,56,61,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Eric Lauer,1,Nationals Park,29,641778,3.59,7.75,8.87,1.22,0.23,0.333,0.2,0.25,0.333,0.25,0.6,False
57,57,57,62,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Kevin Gausman,1,Comerica Park,25,592332,2.91,9.56,10.48,1.23,0.27,0.222,0.333,0.25,0.2,1.0,0.333,False
58,58,58,63,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Madison Bumgarner,1,Citizens Bank Park,16,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.25,0.5,0.2,0.5,0.0,True
