,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Jalen Beeks,0,Tropicana Field,21,656222,2.35,7.24,10.76,1.2,0.219,0.429,0.0,0.25,0.0,0.4,0.0,False
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.0,0.0,0.0,0.5,0.667,0.25,True
2,2,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.364,0.25,0.6,0.25,0.333,0.0,True
3,3,4,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.125,0.25,0.25,0.8,0.5,0.25,True
4,4,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Anthony DeSclafani,1,Truist Park,12,543101,6.63,16.11,8.05,2.0,0.4,0.25,0.25,0.5,0.333,0.0,0.5,True
5,5,6,19556,Yordan Alvarez,HOU,25,0.297,0.403,0.63,0.802,670541,117,Trevor Williams,1,Minute Maid Park,32,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.0,0.5,0.25,0.0,0.5,True
6,6,8,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.667,0.2,0.25,0.25,0.333,0.25,False
7,7,9,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Anthony DeSclafani,1,Truist Park,12,543101,6.63,16.11,8.05,2.0,0.4,0.4,0.25,0.5,0.0,0.0,0.6,True
8,8,11,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.222,0.25,0.2,0.6,0.333,0.25,True
9,9,13,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Jalen Beeks,0,Tropicana Field,21,656222,2.35,7.24,10.76,1.2,0.219,0.5,0.0,0.2,0.0,0.6,0.0,True
10,10,14,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.333,0.0,0.333,0.167,0.4,0.25,True
11,11,15,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Trevor Williams,1,Minute Maid Park,32,592866,3.16,8.19,8.19,1.16,0.239,0.333,0.25,0.5,0.0,0.0,0.2,True
12,12,16,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.143,0.25,0.0,0.5,0.5,0.25,True
13,13,17,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Kyle Gibson,1,Globe Life Field,14,502043,4.36,8.01,6.85,1.17,0.238,0.4,0.5,0.25,0.667,0.0,0.333,True
