,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
22,22,22,22,22,22,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,John Means,0.0,Oriole Park at Camden Yards,30.0,607644,3.38,9.0,7.88,1.25,0.258,0.083,0.5,0.0,0.333,0.25,0.4,False
23,23,23,23,23,23,26,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Kyle Hendricks,1.0,PNC Park,10.0,543294,4.8,9.07,7.04,1.29,0.26,0.333,0.25,0.4,0.5,0.0,0.0,True
24,24,24,24,24,24,27,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Max Scherzer,1.0,Citizens Bank Park,16.0,453286,1.98,6.49,11.29,0.9,0.2,0.043,0.0,0.25,0.0,0.667,0.667,False
25,25,25,25,25,25,28,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Zach Thompson,0.0,PNC Park,10.0,605507,5.08,9.66,6.18,1.47,0.269,0.333,0.667,0.667,0.75,0.0,0.0,False
26,26,26,26,26,26,29,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Dallas Keuchel,0.0,Guaranteed Rate Field,23.0,572971,9.64,13.02,8.68,1.82,0.329,0.333,0.5,0.25,0.0,0.0,0.0,True
27,27,27,27,27,27,30,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Dallas Keuchel,0.0,Guaranteed Rate Field,23.0,572971,9.64,13.02,8.68,1.82,0.329,0.333,0.333,0.0,0.0,0.6,0.5,True
28,28,28,28,28,28,31,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.667,0.5,0.6,0.4,0.4,0.0,True
29,29,29,29,29,29,33,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Jose Berrios,1.0,Yankee Stadium,6.0,621244,5.19,9.92,8.16,1.35,0.275,0.25,0.25,0.0,0.333,0.25,0.333,True
30,30,30,30,30,30,34,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Aaron Nola,0.0,Citizens Bank Park,16.0,605400,3.17,7.28,9.77,0.95,0.219,0.3,0.0,0.25,0.0,0.4,0.2,True
31,31,31,31,31,31,35,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Robbie Ray,1.0,Guaranteed Rate Field,23.0,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.333,0.2,0.5,0.5,0.0,True
32,32,32,32,32,32,36,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Frankie Montas,1.0,Tropicana Field,21.0,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.0,0.0,0.25,0.0,True
33,33,33,33,33,33,37,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.19,0.25,0.0,0.0,0.5,0.5,True
34,34,34,34,34,34,38,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.25,0.75,0.25,0.0,0.5,False
35,35,35,35,35,35,39,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Robbie Ray,1.0,Guaranteed Rate Field,23.0,592662,3.96,7.63,10.34,1.19,0.229,0.143,0.0,0.6,0.0,0.0,0.0,True
36,36,36,36,36,36,40,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Sean Manaea,1.0,Oracle Park,9.0,640455,4.74,8.53,9.32,1.32,0.247,0.4,0.6,0.0,0.25,0.0,0.0,True
37,37,37,37,37,37,41,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Corbin Burnes,1.0,Oriole Park at Camden Yards,30.0,669203,2.45,5.89,11.58,0.93,0.183,1.0,0.0,0.333,0.0,0.333,0.333,True
38,38,38,38,38,38,42,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Max Scherzer,1.0,Citizens Bank Park,16.0,453286,1.98,6.49,11.29,0.9,0.2,0.25,0.0,0.0,0.0,0.0,0.5,False
39,39,39,39,39,39,44,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.667,0.0,1.0,0.0,0.5,0.333,False
40,40,40,40,40,40,46,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Dallas Keuchel,0.0,Guaranteed Rate Field,23.0,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.333,0.25,0.5,0.5,0.0,True
41,41,41,41,41,41,47,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Kyle Hendricks,1.0,PNC Park,10.0,543294,4.8,9.07,7.04,1.29,0.26,0.278,0.5,0.2,0.2,0.25,0.0,False
42,42,42,42,42,42,48,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Shane McClanahan,0.0,Tropicana Field,21.0,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.667,0.25,0.25,0.0,0.25,False
43,43,43,43,43,43,49,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Jose Berrios,1.0,Yankee Stadium,6.0,621244,5.19,9.92,8.16,1.35,0.275,0.143,0.0,0.0,0.2,0.25,0.333,True
44,44,44,44,44,44,50,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Shane McClanahan,0.0,Tropicana Field,21.0,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.0,0.6,0.25,0.333,0.0,True
45,45,45,45,45,45,51,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Chris Paddack,0.0,Target Field,26.0,663978,4.03,10.07,8.06,1.21,0.284,0.167,0.25,0.5,0.25,0.0,0.0,True
46,46,46,46,46,46,52,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Max Scherzer,1.0,Citizens Bank Park,16.0,453286,1.98,6.49,11.29,0.9,0.2,0.2,0.0,1.0,1.0,0.0,0.0,False
47,47,47,47,47,47,53,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Chris Paddack,0.0,Target Field,26.0,663978,4.03,10.07,8.06,1.21,0.284,0.083,0.0,0.667,0.0,0.0,0.0,True
48,48,48,48,48,48,54,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Jose Berrios,1.0,Yankee Stadium,6.0,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.5,0.333,0.25,0.25,0.0,True
49,49,49,49,49,49,58,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.105,0.0,0.25,0.25,0.0,0.25,True
50,50,50,50,50,50,59,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Zach Thompson,0.0,PNC Park,10.0,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.0,0.0,0.2,0.0,0.0,False
51,51,51,51,51,51,60,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.444,0.0,0.25,0.2,0.0,0.25,False
52,52,52,52,52,52,61,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Eduardo Rodriguez,0.0,Comerica Park,25.0,593958,4.38,8.08,7.85,1.33,0.233,0.333,0.333,0.25,0.25,0.25,0.2,True
53,53,53,53,53,53,62,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Aaron Nola,0.0,Citizens Bank Park,16.0,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.0,0.333,0.25,0.333,0.25,True
54,54,54,54,54,54,63,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Dallas Keuchel,0.0,Guaranteed Rate Field,23.0,572971,9.64,13.02,8.68,1.82,0.329,0.0,0.25,0.0,0.4,0.2,0.0,False
55,55,55,55,55,55,64,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Nathan Eovaldi,1.0,Comerica Park,25.0,543135,4.23,9.51,8.94,1.23,0.263,0.25,0.25,0.25,0.0,0.25,0.333,True
56,56,56,56,56,56,65,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Frankie Montas,1.0,Tropicana Field,21.0,593423,18.0,15.0,6.0,2.67,0.385,0.2,0.167,0.0,0.25,0.5,0.0,False
57,57,57,57,57,57,66,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Eduardo Rodriguez,0.0,Comerica Park,25.0,593958,4.38,8.08,7.85,1.33,0.233,0.667,0.0,0.0,0.333,0.667,0.4,True
58,58,58,58,58,58,67,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Chris Paddack,0.0,Target Field,26.0,663978,4.03,10.07,8.06,1.21,0.284,0.25,0.0,0.0,0.0,0.2,0.0,True
59,59,59,59,59,59,68,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Robbie Ray,1.0,Guaranteed Rate Field,23.0,592662,3.96,7.63,10.34,1.19,0.229,0.167,0.5,0.5,0.25,0.0,0.0,True
60,60,60,60,60,60,69,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Triston McKenzie,1.0,Great American Ball Park,8.0,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.5,0.667,0.0,0.25,0.5,False
61,61,61,61,61,61,70,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,John Means,0.0,Oriole Park at Camden Yards,30.0,607644,3.38,9.0,7.88,1.25,0.258,0.0,0.0,0.0,0.333,0.5,0.0,True
62,62,62,62,62,62,71,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Clayton Kershaw,1.0,Target Field,26.0,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.25,0.5,0.333,0.0,False
63,63,63,63,63,63,72,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Dallas Keuchel,0.0,Guaranteed Rate Field,23.0,572971,9.64,13.02,8.68,1.82,0.329,0.333,0.333,0.0,0.0,0.0,0.5,False
64,64,64,64,64,64,73,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Jose Berrios,1.0,Yankee Stadium,6.0,621244,5.19,9.92,8.16,1.35,0.275,0.2,0.0,0.333,0.0,0.0,0.0,False
65,65,65,65,65,65,74,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,John Means,0.0,Oriole Park at Camden Yards,30.0,607644,3.38,9.0,7.88,1.25,0.258,0.333,0.5,0.25,0.0,0.333,0.4,False
66,66,66,66,66,66,77,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.25,0.4,0.0,0.25,0.25,True
67,67,67,67,67,67,78,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Triston McKenzie,1.0,Great American Ball Park,8.0,663474,3.16,6.33,8.51,0.96,0.197,1.0,0.0,0.0,0.25,0.5,0.25,False
68,68,68,68,68,68,79,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.25,0.5,0.0,0.25,0.0,False
69,69,69,69,69,69,80,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.111,0.5,0.8,0.333,0.0,0.0,True
70,70,70,70,70,70,81,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Nathan Eovaldi,1.0,Comerica Park,25.0,543135,4.23,9.51,8.94,1.23,0.263,0.375,0.0,0.667,0.0,0.333,0.25,False
71,71,71,71,71,71,82,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Max Scherzer,1.0,Citizens Bank Park,16.0,453286,1.98,6.49,11.29,0.9,0.2,0.111,0.5,0.333,0.0,0.25,0.25,True
