,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
12,11739,J.T. Realmuto,PHI,31,0.263,0.332,0.445,0.779,592663,143,Josiah Gray,1.0,Citizens Bank Park,16.0,680686,4.81,8.01,10.18,1.30,.235,0.143,0.0,0.0,0.0,0.6,1.0,True
13,19197,Will Smith,LAD,27,0.274,0.361,0.474,0.831,669257,119,Sean Manaea,1.0,Dodger Stadium,17.0,640455,4.76,8.62,9.23,1.33,.249,0.0,0.333,0.2,0.4,0.2,0.25,True
14,15362,Jeff McNeil,NYM,30,0.306,0.36,0.446,0.853,643446,121,Ian Anderson,1.0,Citi Field,22.0,666120,5.00,9.27,7.82,1.51,.264,0.0,0.25,0.6,0.25,0.667,0.6,True
15,12927,Brandon Nimmo,NYM,29,0.267,0.352,0.417,0.828,607043,121,Ian Anderson,1.0,Citi Field,22.0,666120,5.00,9.27,7.82,1.51,.264,0.0,0.0,0.75,0.0,0.8,0.167,True
16,18036,Jake Cronenworth,SDP,28,0.239,0.341,0.387,0.847,630105,135,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.0,0.0,0.667,0.333,0.667,0.0,False
17,19251,Pete Alonso,NYM,27,0.281,0.361,0.54,0.778,624413,121,Ian Anderson,1.0,Citi Field,22.0,666120,5.00,9.27,7.82,1.51,.264,0.2,0.5,0.25,0.0,0.667,0.4,True
18,16505,Matt Chapman,TOR,29,0.24,0.32,0.47,0.737,656305,141,Tyler Mahle,0.0,Target Field,26.0,641816,3.00,6.00,8.25,0.92,.195,0.0,0.0,0.0,0.0,0.667,0.0,True
19,10815,Jurickson Profar,SDP,29,0.254,0.345,0.416,0.831,595777,135,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.714,0.0,0.0,0.833,0.5,0.5,False
20,15986,Willy Adames,MIL,26,0.225,0.29,0.458,0.7240000000000001,642715,158,Robert Dugger,1.0,American Family Field,18.0,667498,6.75,9.28,10.13,1.69,.268,1.0,0.2,0.4,0.4,0.25,0.0,False
21,19918,Daulton Varsho,ARI,25,0.241,0.315,0.43,0.782,662139,109,German Marquez,1.0,Chase Field,13.0,608566,5.08,9.66,7.33,1.42,.273,0.2,0.5,0.0,0.5,0.0,0.333,True
22,18568,Luis Arraez,MIN,25,0.332,0.398,0.442,0.9329999999999999,650333,142,Jose Berrios,1.0,Target Field,26.0,621244,5.61,10.18,7.97,1.39,.282,0.375,0.0,0.2,0.2,0.25,0.2,False
23,19287,Adolis Garcia,TEX,29,0.255,0.304,0.458,0.68,666969,140,Dylan Cease,1.0,Globe Life Field,14.0,656302,1.96,6.44,12.17,1.14,.196,0.0,0.25,0.25,0.0,0.0,0.0,True
24,12552,Eugenio Suarez,SEA,30,0.226,0.33,0.414,0.6759999999999999,553993,136,Patrick Sandoval,1.0,T-Mobile Park,27.0,663776,3.42,9.00,9.54,1.49,.260,0.125,0.25,0.5,0.333,0.25,0.333,False
25,27506,Ha-seong Kim,SDP,26,0.249,0.325,0.374,0.83,673490,135,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.25,0.0,0.25,0.8,0.0,0.0,True
26,17548,Taylor Ward,LAA,28,0.266,0.356,0.453,0.782,621493,108,Robbie Ray,0.0,T-Mobile Park,27.0,592662,3.90,7.48,10.32,1.19,.225,0.0,0.2,0.0,0.333,1.0,0.0,True
28,16472,Rhys Hoskins,PHI,29,0.248,0.338,0.484,0.7609999999999999,656555,143,Josiah Gray,1.0,Citizens Bank Park,16.0,680686,4.81,8.01,10.18,1.30,.235,0.0,1.0,0.0,0.0,0.2,0.2,True
29,17982,Ty France,SEA,27,0.294,0.363,0.455,0.8340000000000001,664034,136,Patrick Sandoval,1.0,T-Mobile Park,27.0,663776,3.42,9.00,9.54,1.49,.260,0.364,0.25,0.25,0.333,0.0,1.0,True
30,9241,Starling Marte,NYM,33,0.292,0.343,0.458,0.775,516782,121,Ian Anderson,1.0,Citi Field,22.0,666120,5.00,9.27,7.82,1.51,.264,0.2,0.25,0.25,0.25,0.25,0.0,True
31,13419,Christian Walker,ARI,31,0.213,0.313,0.456,0.774,572233,109,German Marquez,1.0,Chase Field,13.0,608566,5.08,9.66,7.33,1.42,.273,0.238,0.0,0.25,0.4,0.25,0.0,False
32,12533,Marcus Semien,TEX,31,0.24,0.3,0.407,0.809,543760,140,Dylan Cease,1.0,Globe Life Field,14.0,656302,1.96,6.44,12.17,1.14,.196,0.0,0.333,0.2,0.4,0.0,0.333,False
34,15518,Amed Rosario,CLE,26,0.284,0.318,0.407,0.823,642708,114,Framber Valdez,1.0,Progressive Field,7.0,664285,2.73,7.04,8.11,1.13,.215,0.0,0.0,0.5,0.0,0.5,0.2,True
35,12546,C.J. Cron,COL,32,0.277,0.33,0.513,0.775,543068,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.429,0.0,0.5,0.4,0.0,0.5,True
36,14344,Matt Olson,ATL,28,0.248,0.337,0.483,0.741,621566,144,Taijuan Walker,0.0,Citi Field,22.0,592836,3.43,8.24,6.93,1.20,.242,0.0,0.0,0.0,0.0,0.25,0.5,True
37,16478,Kyle Schwarber,PHI,29,0.211,0.314,0.501,0.72,656941,143,Josiah Gray,1.0,Citizens Bank Park,16.0,680686,4.81,8.01,10.18,1.30,.235,0.5,0.333,0.0,0.0,0.2,0.25,True
38,10231,Jose Iglesias,COL,32,0.318,0.356,0.418,0.868,578428,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.333,0.6,0.0,0.667,0.6,0.25,True
39,13152,Jorge Polanco,MIN,28,0.234,0.346,0.409,0.7759999999999999,593871,142,Jose Berrios,1.0,Target Field,26.0,621244,5.61,10.18,7.97,1.39,.282,0.111,0.0,0.25,0.333,0.4,0.0,False
40,17907,Brendan Rodgers,COL,25,0.285,0.333,0.436,0.7829999999999999,663898,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.4,0.25,0.333,0.667,0.333,0.25,False
41,11477,Christian Yelich,MIL,30,0.256,0.361,0.382,0.779,592885,158,Robert Dugger,1.0,American Family Field,18.0,667498,6.75,9.28,10.13,1.69,.268,0.5,0.0,0.333,0.4,0.4,0.4,True
42,15491,J.P. Crawford,SEA,27,0.254,0.333,0.353,0.877,641487,136,Patrick Sandoval,1.0,T-Mobile Park,27.0,663776,3.42,9.00,9.54,1.49,.260,0.111,0.5,0.0,0.0,0.0,0.25,True
43,13613,Ketel Marte,ARI,28,0.258,0.341,0.438,0.8059999999999999,606466,109,German Marquez,1.0,Chase Field,13.0,608566,5.08,9.66,7.33,1.42,.273,0.297,0.0,0.25,0.0,0.0,0.25,True
44,14162,Carlos Correa,MIN,27,0.263,0.339,0.425,0.7809999999999999,621043,142,Jose Berrios,1.0,Target Field,26.0,621244,5.61,10.18,7.97,1.39,.282,0.143,0.25,0.25,0.0,0.333,0.0,True
46,5038,Josh Donaldson,NYY,36,0.226,0.308,0.395,0.698,518626,147,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.17,8.51,5.07,1.40,.261,0.333,0.0,0.667,0.333,0.0,0.0,True
47,21618,Alec Bohm,PHI,25,0.292,0.327,0.408,0.8,664761,143,Josiah Gray,1.0,Citizens Bank Park,16.0,680686,4.81,8.01,10.18,1.30,.235,0.0,0.5,0.25,0.0,0.8,0.0,True
49,15998,Cody Bellinger,LAD,26,0.21,0.267,0.402,0.762,641355,119,Sean Manaea,1.0,Dodger Stadium,17.0,640455,4.76,8.62,9.23,1.33,.249,0.333,0.0,0.333,0.0,0.5,0.0,True
50,18564,Trent Grisham,SDP,25,0.197,0.296,0.365,0.773,663757,135,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.5,0.0,0.25,0.333,0.5,0.333,False
51,19290,Randy Arozarena,TBR,27,0.256,0.315,0.428,0.722,668227,139,Bryan Garcia,0.0,Comerica Park,25.0,650530,2.35,4.70,7.04,1.57,.160,0.0,0.8,0.25,0.0,0.333,0.0,True
52,17027,Alex Verdugo,BOS,26,0.274,0.317,0.392,0.861,657077,111,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.29,10.22,5.20,1.34,.284,0.125,0.0,0.0,0.0,0.25,0.25,True
53,17620,Myles Straw,CLE,27,0.21,0.288,0.268,0.894,664702,114,Framber Valdez,1.0,Progressive Field,7.0,664285,2.73,7.04,8.11,1.13,.215,0.25,0.0,0.0,0.0,0.5,0.25,True
55,6184,J.D. Martinez,BOS,34,0.281,0.346,0.443,0.715,502110,111,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.29,10.22,5.20,1.34,.284,0.278,0.0,0.0,0.25,0.5,0.0,True
56,10681,Gio Urshela,MIN,30,0.268,0.309,0.439,0.805,570482,142,Jose Berrios,1.0,Target Field,26.0,621244,5.61,10.18,7.97,1.39,.282,0.5,0.0,0.0,0.0,0.4,0.333,True
58,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Ian Anderson,1.0,Citi Field,22.0,666120,5.00,9.27,7.82,1.51,.264,0.5,0.0,0.0,0.25,0.5,0.25,True
59,12979,Javier Baez,DET,29,0.224,0.266,0.379,0.6729999999999999,595879,116,Corey Kluber,1.0,Comerica Park,25.0,446372,4.40,9.41,7.95,1.19,.268,0.333,0.5,0.0,0.5,0.333,0.2,True
60,19566,Nathaniel Lowe,TEX,26,0.281,0.331,0.454,0.775,663993,140,Dylan Cease,1.0,Globe Life Field,14.0,656302,1.96,6.44,12.17,1.14,.196,0.0,0.5,0.25,0.5,0.75,0.25,False
61,14813,Kyle Farmer,CIN,31,0.254,0.327,0.368,0.825,571657,113,Eric Lauer,0.0,American Family Field,18.0,641778,3.64,7.74,8.80,1.21,.230,0.294,0.0,0.25,0.0,0.5,0.0,True
62,13590,Jesse Winker,SEA,28,0.228,0.346,0.361,0.8170000000000001,608385,136,Patrick Sandoval,1.0,T-Mobile Park,27.0,663776,3.42,9.00,9.54,1.49,.260,0.667,0.333,0.0,0.5,0.25,0.5,False
63,24655,Owen Miller,CLE,25,0.24,0.296,0.359,0.838,680911,114,Framber Valdez,1.0,Progressive Field,7.0,664285,2.73,7.04,8.11,1.13,.215,0.333,0.25,0.0,0.2,0.5,0.25,False
64,16512,Isiah Kiner-Falefa,NYY,27,0.265,0.31,0.311,0.893,643396,147,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.17,8.51,5.07,1.40,.261,0.5,0.667,0.5,0.25,0.0,0.0,True
65,7859,Charlie Blackmon,COL,35,0.262,0.313,0.439,0.821,453568,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.34,0.4,0.0,0.0,0.333,0.25,True
66,9847,Andrew McCutchen,MIL,35,0.253,0.324,0.398,0.802,457705,158,Robert Dugger,1.0,American Family Field,18.0,667498,6.75,9.28,10.13,1.69,.268,0.0,0.0,0.4,0.0,0.25,0.5,False
67,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.333,0.0,0.0,0.25,0.0,0.0,True
68,22799,Geraldo Perdomo,ARI,22,0.2,0.295,0.279,0.81,672695,109,German Marquez,1.0,Chase Field,13.0,608566,5.08,9.66,7.33,1.42,.273,0.0,0.25,0.0,0.0,0.333,0.0,True
69,10243,Randal Grichuk,COL,30,0.268,0.31,0.429,0.767,545341,115,Madison Bumgarner,0.0,Chase Field,13.0,518516,4.13,9.74,6.49,1.40,.272,0.167,0.0,0.0,0.333,0.0,0.5,True
70,4314,Joey Votto,CIN,38,0.217,0.335,0.391,0.7240000000000001,458015,113,Eric Lauer,0.0,American Family Field,18.0,641778,3.64,7.74,8.80,1.21,.230,0.125,0.5,0.0,0.5,0.5,0.5,True
75,11737,Nick Castellanos,PHI,30,0.256,0.304,0.378,0.695,592206,143,Josiah Gray,1.0,Citizens Bank Park,16.0,680686,4.81,8.01,10.18,1.30,.235,0.167,0.0,0.333,0.333,0.8,0.0,True
76,10324,Marcell Ozuna,ATL,31,0.211,0.261,0.391,0.742,542303,144,Taijuan Walker,0.0,Citi Field,22.0,592836,3.43,8.24,6.93,1.20,.242,0.2,0.25,0.0,0.6,0.0,0.0,False
