,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
24,24,24,24,24,24,26,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.0,0.333,0.4,0.0,0.0,0.0,False
25,25,25,25,25,25,27,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Caleb Smith,0,Chase Field,13,592761,4.66,8.57,8.57,1.55,0.245,0.0,0.667,0.333,0.0,0.0,0.0,True
26,26,26,26,26,26,28,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Marcus Stroman,0,Wrigley Field,24,573186,4.2,8.17,8.39,1.16,0.239,0.667,0.25,0.4,0.0,0.0,0.0,True
27,27,27,27,27,27,29,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Blake Snell,1,Chase Field,13,605483,3.96,7.56,11.77,1.33,0.226,0.5,0.0,0.0,0.0,0.0,0.0,False
28,28,28,28,28,28,32,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.0,0.0,0.0,0.0,0.0,False
29,29,29,29,29,29,33,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.6,0.5,0.0,0.0,0.0,False
30,30,30,30,30,30,35,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.0,0.0,0.333,0.0,0.0,0.0,False
31,31,31,31,31,31,36,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Caleb Smith,0,Chase Field,13,592761,4.66,8.57,8.57,1.55,0.245,0.667,0.0,0.0,0.0,0.0,0.0,True
32,32,32,32,32,32,37,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Jose Urquidy,1,Angel Stadium,4,664353,3.85,8.52,7.09,1.16,0.245,0.286,0.0,0.2,0.0,0.0,0.0,True
33,33,33,33,33,33,39,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.5,0.5,0.0,0.0,0.0,True
34,34,34,34,34,34,40,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Tyler Wells,1,Tropicana Field,21,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.25,0.0,0.0,0.0,0.0,False
35,35,35,35,35,35,41,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.25,0.25,0.0,0.0,0.0,True
36,36,36,36,36,36,42,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.375,0.5,0.25,0.0,0.0,0.0,False
37,37,37,37,37,37,43,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.0,0.25,0.0,0.0,0.0,0.0,False
38,38,38,38,38,38,44,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Spencer Howard,1,Rogers Centre,2,675921,7.41,11.95,7.65,1.73,0.309,0.0,0.0,0.5,0.0,0.0,0.0,True
39,39,39,39,39,39,45,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Blake Snell,1,Chase Field,13,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.25,0.0,0.0,0.0,0.0,True
40,40,40,40,40,40,46,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.5,0.0,0.0,0.0,0.0,0.0,True
41,41,41,41,41,41,47,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.375,0.0,0.25,0.0,0.0,0.0,True
42,42,42,42,42,42,48,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.333,0.25,0.25,0.0,0.0,0.0,True
43,43,43,43,43,43,49,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Marco Gonzales,1,Target Field,26,594835,3.98,9.63,5.21,1.39,0.274,0.375,0.0,0.0,0.0,0.0,0.0,True
44,44,44,44,44,44,50,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Bryse Wilson,1,Busch Stadium,15,669060,5.86,11.18,6.41,1.52,0.305,0.667,0.2,0.333,0.0,0.0,0.0,True
45,45,45,45,45,45,51,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.333,0.333,0.0,0.0,0.0,False
46,46,46,46,46,46,52,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Blake Snell,1,Chase Field,13,605483,3.96,7.56,11.77,1.33,0.226,0.118,0.25,0.0,0.0,0.0,0.0,True
47,47,47,47,47,47,53,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.667,0.333,0.0,0.0,0.0,False
48,48,48,48,48,48,55,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Marco Gonzales,1,Target Field,26,594835,3.98,9.63,5.21,1.39,0.274,0.143,0.0,0.25,0.0,0.0,0.0,True
49,49,49,49,49,49,56,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Marco Gonzales,1,Target Field,26,594835,3.98,9.63,5.21,1.39,0.274,0.4,0.0,0.0,0.0,0.0,0.0,True
50,50,50,50,50,50,57,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Spencer Howard,1,Rogers Centre,2,675921,7.41,11.95,7.65,1.73,0.309,0.0,0.5,0.333,0.0,0.0,0.0,False
51,51,51,51,51,51,58,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.4,0.25,0.0,0.0,0.0,0.0,False
52,52,52,52,52,52,60,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.5,0.5,0.0,0.0,0.0,0.0,True
53,53,53,53,53,53,61,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.25,0.2,0.25,0.0,0.0,0.0,True
54,54,54,54,54,54,62,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Tanner Houck,1,Yankee Stadium,6,656557,3.15,7.35,8.4,1.18,0.226,0.333,0.25,0.333,0.0,0.0,0.0,True
55,55,55,55,55,55,63,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.667,0.333,0.0,0.0,0.0,0.0,True
56,56,56,56,56,56,64,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.333,0.0,0.0,0.0,0.0,0.0,True
57,57,57,57,57,57,65,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.348,0.25,0.0,0.0,0.0,0.0,True
58,58,58,58,58,58,66,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.24,0.0,0.0,0.0,0.0,0.0,True
59,59,59,59,59,59,67,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Tanner Houck,1,Yankee Stadium,6,656557,3.15,7.35,8.4,1.18,0.226,0.0,0.25,0.0,0.0,0.0,0.0,True
60,60,60,60,60,60,68,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Anthony DeSclafani,0,Oracle Park,9,543101,6.63,16.11,8.05,2.0,0.4,0.0,0.25,0.2,0.0,0.0,0.0,True
61,61,61,61,61,61,69,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Cal Quantrill,1,Kauffman Stadium,5,615698,3.88,9.0,5.78,1.28,0.265,0.182,0.333,0.5,0.0,0.0,0.0,True
62,62,62,62,62,62,70,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Freddy Peralta,1,Wrigley Field,24,642547,4.37,7.42,10.84,1.14,0.219,0.5,0.2,0.0,0.0,0.0,0.0,False
63,63,63,63,63,63,71,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.167,0.5,0.25,0.0,0.0,0.0,True
64,64,64,64,64,64,72,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Caleb Smith,0,Chase Field,13,592761,4.66,8.57,8.57,1.55,0.245,0.333,0.0,0.25,0.25,0.0,0.0,True
65,65,65,65,65,65,73,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.056,0.25,0.2,0.0,0.0,0.0,True
66,66,66,66,66,66,74,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.333,0.25,0.0,0.0,0.0,True
67,67,67,67,67,67,75,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.2,0.5,0.4,0.0,0.0,0.0,True
68,68,68,68,68,68,76,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Tyler Wells,1,Tropicana Field,21,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.25,0.5,0.0,0.0,0.0,False
69,69,69,69,69,69,77,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.176,0.667,0.4,0.0,0.0,0.0,True
70,70,70,70,70,70,78,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.2,0.0,0.2,0.0,0.0,0.0,False
71,71,71,71,71,71,79,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Anthony DeSclafani,0,Oracle Park,9,543101,6.63,16.11,8.05,2.0,0.4,0.2,0.25,0.25,0.0,0.0,0.0,False
72,72,72,72,72,72,80,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.286,0.5,0.25,0.0,0.0,0.0,True
73,73,73,73,73,73,81,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.0,0.25,0.5,0.0,0.0,True
74,74,74,74,74,74,82,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Marco Gonzales,1,Target Field,26,594835,3.98,9.63,5.21,1.39,0.274,0.667,0.333,0.0,0.0,0.0,0.0,True
75,75,75,75,75,75,83,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.5,0.0,0.5,0.0,0.0,0.0,False
76,76,76,76,76,76,86,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Marcus Stroman,0,Wrigley Field,24,573186,4.2,8.17,8.39,1.16,0.239,0.429,0.333,0.4,0.0,0.0,0.0,False
77,77,77,77,77,77,87,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Julio Urias,1,Coors Field,1,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.5,0.333,0.0,0.0,0.0,False
78,78,78,78,78,78,88,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Cal Quantrill,1,Kauffman Stadium,5,615698,3.88,9.0,5.78,1.28,0.265,0.222,0.25,0.0,0.0,0.0,0.0,True
79,79,79,79,79,79,89,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Anthony DeSclafani,0,Oracle Park,9,543101,6.63,16.11,8.05,2.0,0.4,0.364,0.0,0.2,0.0,0.0,0.0,False
80,80,80,80,80,80,91,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Jose Urquidy,1,Angel Stadium,4,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.5,0.6,0.0,0.0,0.0,True
81,81,81,81,81,81,92,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Anthony DeSclafani,0,Oracle Park,9,543101,6.63,16.11,8.05,2.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,True
82,82,82,82,82,82,93,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.333,0.25,0.5,0.25,0.0,0.0,False
83,83,83,83,83,83,95,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Carlos Carrasco,1,Nationals Park,29,471911,3.76,9.19,8.9,1.28,0.266,0.367,0.0,0.25,0.0,0.0,0.0,True
84,84,84,84,84,84,96,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Carlos Carrasco,1,Nationals Park,29,471911,3.76,9.19,8.9,1.28,0.266,0.333,0.0,0.0,0.0,0.0,0.0,True
