,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
33,33,38,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.0,0.25,0.4,0.25,0.25,0.2,True
34,34,39,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.667,0.25,0.0,0.25,0.0,False
35,35,40,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.071,0.0,0.5,0.25,0.75,0.0,True
36,36,41,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.5,0.0,0.5,0.25,0.75,0.0,False
37,37,42,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.667,0.25,0.0,0.333,0.0,True
38,38,43,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.125,0.4,0.25,0.25,0.333,0.25,True
39,39,44,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Lucas Giolito,1,Oracle Park,9,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.0,0.5,0.0,0.0,0.0,True
40,40,45,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.333,0.25,0.0,0.0,0.5,0.0,True
41,41,46,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,1.0,0.333,0.333,0.4,0.5,0.4,True
42,42,47,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.2,0.0,0.333,0.5,0.5,True
43,43,48,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.192,0.0,0.5,0.25,0.0,0.333,False
44,44,49,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.75,0.5,0.0,0.0,0.667,0.333,False
45,45,50,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.667,0.0,0.25,0.25,0.25,0.25,True
46,46,51,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.333,0.333,1.0,0.0,False
47,47,53,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.0,0.5,0.4,0.0,False
48,48,54,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.111,0.333,0.0,0.75,0.667,0.5,False
49,49,55,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,1.0,0.75,0.333,0.0,0.0,0.0,False
50,50,57,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Brandon Woodruff,1,PNC Park,10,605540,3.49,7.84,11.01,1.19,0.231,0.091,0.333,0.0,0.25,0.6,0.5,False
51,51,58,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.4,0.0,0.0,0.0,0.25,1.0,False
52,52,59,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.286,0.25,0.0,0.25,0.333,0.333,True
53,53,60,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.182,0.25,0.333,0.333,0.25,0.667,True
54,54,61,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.4,0.25,0.25,0.5,0.25,True
55,55,62,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.0,0.25,0.6,0.333,0.25,1.0,False
56,56,63,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.5,0.25,0.5,0.0,0.25,False
57,57,64,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.125,0.25,0.0,0.0,1.0,0.25,True
58,58,65,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Jordan Montgomery,1,Progressive Field,7,656756,0.0,3.6,1.8,0.6,0.125,0.5,0.0,0.0,0.5,0.0,0.0,False
59,59,66,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.5,0.333,1.0,0.25,0.333,0.25,True
60,60,67,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.273,0.0,0.667,0.25,0.0,0.0,False
61,61,68,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,0.217,0.5,0.333,0.0,0.0,0.25,True
62,62,69,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Frankie Montas,1,T-Mobile Park,27,593423,18.0,15.0,6.0,2.67,0.385,0.375,0.333,0.0,0.333,0.25,0.0,False
63,63,71,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.125,0.4,0.4,0.0,0.0,0.5,True
64,64,72,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.071,0.5,0.5,0.25,0.333,0.333,False
65,65,73,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,John Brebbia,0,Oracle Park,9,605154,2.4,7.95,7.21,1.17,0.238,0.0,0.0,0.25,0.0,0.25,0.0,True
66,66,75,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Brady Singer,1,Comerica Park,25,663903,3.49,8.36,9.18,1.15,0.248,0.0,0.0,0.0,0.5,0.2,0.0,True
67,67,76,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.4,0.0,0.5,0.0,False
68,68,78,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Frankie Montas,1,T-Mobile Park,27,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.0,0.5,0.4,0.25,False
69,69,79,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,1.0,0.333,0.0,0.0,0.333,0.333,False
70,70,80,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.476,0.4,0.25,0.25,0.8,0.2,True
71,71,81,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.2,0.4,0.5,0.75,0.0,0.25,False
72,72,82,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.167,0.25,0.333,0.0,0.5,0.5,False
73,73,84,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.4,0.4,0.2,0.25,0.0,0.25,False
74,74,85,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.385,0.0,0.0,0.4,0.5,0.0,False
75,75,86,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Jose Suarez,1,Minute Maid Park,32,660761,4.04,8.52,8.81,1.38,0.244,0.273,0.0,0.333,0.0,0.25,0.5,True
76,76,87,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.4,0.0,0.0,0.25,0.25,0.25,False
77,77,88,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.0,0.25,0.2,0.25,0.25,0.25,True
78,78,89,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Charlie Morton,1,Great American Ball Park,8,450203,4.26,7.63,10.35,1.21,0.23,0.314,0.0,0.0,0.6,0.5,0.0,False
79,79,90,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.143,0.5,0.0,0.0,0.25,0.5,False
80,80,91,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.0,0.0,0.667,0.0,0.0,True
81,81,92,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.2,0.0,0.0,0.0,0.5,0.0,False
82,82,94,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.333,0.4,0.0,0.5,0.0,0.0,True
83,83,95,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.214,0.25,0.0,0.5,0.0,0.0,True
