,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
18,18,18,18,18,18,18,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.25,0.2,0.2,0.0,0.0,True
19,19,19,19,19,19,19,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.438,0.0,0.25,0.25,0.333,0.25,True
20,20,20,20,20,20,20,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Tyler Anderson,1,Petco Park,31,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,True
21,21,21,21,21,21,21,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.25,0.5,0.75,0.333,0.0,False
22,22,22,22,22,22,22,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Zach Thompson,1,Wrigley Field,24,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.0,0.333,0.0,0.0,0.2,True
23,23,23,23,23,23,23,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Zach Thompson,1,Wrigley Field,24,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.75,0.333,0.0,0.25,0.0,True
24,24,24,24,24,24,24,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.5,0.333,0.0,0.667,0.0,True
25,25,25,25,25,25,25,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.333,0.0,0.0,0.0,0.0,0.667,True
26,26,26,26,26,26,26,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.167,0.25,0.75,0.2,0.25,0.25,True
27,27,27,27,27,27,27,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Tyler Anderson,1,Petco Park,31,542881,2.72,7.21,7.14,1.0,0.219,0.125,0.0,0.5,0.333,0.0,0.0,True
28,28,28,28,28,28,28,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.333,0.0,0.0,0.333,0.0,True
29,29,29,29,29,29,29,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Trevor Williams,1,Chase Field,13,592866,3.16,8.19,8.19,1.16,0.239,0.333,0.333,0.0,0.333,0.25,0.0,True
30,30,30,30,30,30,30,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Spenser Watkins,1,Angel Stadium,4,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.5,0.25,0.4,0.0,0.333,True
31,31,31,31,31,31,32,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Adrian Houser,1,Citizens Bank Park,16,605288,4.72,9.67,6.72,1.48,0.271,0.333,0.0,0.0,0.25,0.0,0.0,True
32,32,32,32,32,32,33,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Zach Thompson,1,Wrigley Field,24,605507,5.08,9.66,6.18,1.47,0.269,0.25,0.0,0.0,0.333,0.25,0.333,True
33,33,33,33,33,33,34,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Kris Bubic,1,T-Mobile Park,27,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.75,0.333,0.0,0.25,0.25,True
34,34,34,34,34,34,35,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Kris Bubic,1,T-Mobile Park,27,663460,5.27,9.41,7.51,1.54,0.27,0.6,0.0,0.75,0.5,0.0,0.5,True
35,35,35,35,35,35,36,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.5,0.2,0.25,0.333,0.25,0.25,True
36,36,36,36,36,36,38,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Cal Quantrill,1,Yankee Stadium,6,615698,3.88,9.0,5.78,1.28,0.265,0.167,0.25,0.25,0.5,0.0,0.0,True
37,37,37,37,37,37,39,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Spenser Watkins,1,Angel Stadium,4,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.5,0.0,0.333,0.2,False
38,38,38,38,38,38,40,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.5,0.2,0.25,0.0,0.0,True
39,39,39,39,39,39,43,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.0,0.5,0.2,0.0,0.5,True
40,40,40,40,40,40,44,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.333,0.0,0.25,0.5,0.333,0.0,False
41,41,41,41,41,41,46,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Trevor Williams,1,Chase Field,13,592866,3.16,8.19,8.19,1.16,0.239,0.25,0.2,0.333,0.25,0.0,0.25,True
42,42,42,42,42,42,47,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.267,0.0,0.0,0.25,0.0,0.5,True
43,43,43,43,43,43,48,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.333,0.25,0.0,0.0,0.667,0.0,True
44,44,44,44,44,44,49,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.5,0.25,0.0,0.0,0.2,True
45,45,45,45,45,45,50,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Adrian Houser,1,Citizens Bank Park,16,605288,4.72,9.67,6.72,1.48,0.271,0.25,0.0,0.333,0.5,0.0,0.5,True
46,46,46,46,46,46,51,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Trevor Williams,1,Chase Field,13,592866,3.16,8.19,8.19,1.16,0.239,0.25,0.2,0.0,0.5,0.0,0.0,False
47,47,47,47,47,47,52,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.25,0.333,0.0,0.25,0.0,True
48,48,48,48,48,48,53,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.0,0.5,0.25,0.0,0.0,False
49,49,49,49,49,49,54,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Cal Quantrill,1,Yankee Stadium,6,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.25,1.0,0.0,0.0,0.0,True
50,50,50,50,50,50,55,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Kris Bubic,1,T-Mobile Park,27,663460,5.27,9.41,7.51,1.54,0.27,0.4,0.667,0.25,0.0,0.25,0.0,True
51,51,51,51,51,51,56,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.238,0.0,0.25,0.0,0.0,0.25,False
52,52,52,52,52,52,57,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Cal Quantrill,1,Yankee Stadium,6,615698,3.88,9.0,5.78,1.28,0.265,0.4,0.0,1.0,0.0,0.0,0.0,True
53,53,53,53,53,53,58,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Martin Perez,1,Oakland Coliseum,19,527048,2.85,7.94,7.81,1.18,0.235,0.4,0.0,0.25,0.0,1.0,0.0,False
54,54,54,54,54,54,59,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.071,0.0,0.25,0.0,0.333,0.667,False
55,55,55,55,55,55,60,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Adrian Houser,1,Citizens Bank Park,16,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.25,0.5,0.0,0.333,0.0,False
56,56,56,56,56,56,61,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.0,0.5,0.0,0.5,0.0,True
57,57,57,57,57,57,62,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.143,0.0,0.0,0.333,0.0,0.0,True
58,58,58,58,58,58,63,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.5,0.25,0.25,0.333,True
59,59,59,59,59,59,64,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jose Urquidy,0,Minute Maid Park,32,664353,3.85,8.52,7.09,1.16,0.245,0.2,0.0,0.333,0.4,0.0,0.667,True
60,60,60,60,60,60,65,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Zach Thompson,1,Wrigley Field,24,605507,5.08,9.66,6.18,1.47,0.269,0.25,0.0,0.5,0.333,0.333,0.333,True
61,61,61,61,61,61,66,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Tyler Anderson,1,Petco Park,31,542881,2.72,7.21,7.14,1.0,0.219,0.286,0.0,0.25,0.0,0.0,0.333,False
62,62,62,62,62,62,67,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.0,0.333,0.667,0.5,0.333,False
63,63,63,63,63,63,68,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Kris Bubic,1,T-Mobile Park,27,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.0,0.0,0.75,0.25,0.5,False
64,64,64,64,64,64,69,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.333,0.667,0.6,0.5,0.25,0.333,False
65,65,65,65,65,65,70,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Garrett Whitlock,1,Tropicana Field,21,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.0,0.25,0.25,0.0,0.6,False
66,66,66,66,66,66,71,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,J.P. Feyereisen,0,Tropicana Field,21,656420,0.0,2.59,9.25,0.49,0.086,0.0,0.5,0.0,0.25,0.333,0.667,False
67,67,67,67,67,67,72,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.154,0.667,0.0,0.0,0.0,0.333,False
68,68,68,68,68,68,74,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Dakota Hudson,1,Great American Ball Park,8,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.0,0.5,0.25,0.333,False
69,69,69,69,69,69,76,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.0,0.25,0.333,0.0,0.25,False
70,70,70,70,70,70,78,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Kris Bubic,1,T-Mobile Park,27,663460,5.27,9.41,7.51,1.54,0.27,1.0,0.0,0.0,0.333,0.0,0.0,True
71,71,71,71,71,71,79,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.167,0.333,0.0,0.0,0.667,0.25,True
72,72,72,72,72,72,80,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.375,0.0,0.5,0.25,0.0,0.2,True
73,73,73,73,73,73,81,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Alex Wood,1,Nationals Park,29,622072,4.17,8.73,8.81,1.2,0.254,0.357,0.0,0.0,0.2,0.25,0.25,True
74,74,74,74,74,74,82,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Spenser Watkins,1,Angel Stadium,4,657093,4.02,9.22,5.84,1.33,0.261,0.5,0.0,0.0,0.0,1.0,0.4,False
75,75,75,75,75,75,83,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.0,0.0,0.25,0.0,0.25,True
76,76,76,76,76,76,84,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Dakota Hudson,1,Great American Ball Park,8,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.667,0.333,0.25,0.0,0.0,False
77,77,77,77,77,77,85,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.4,0.0,0.5,0.333,0.0,0.5,True
78,78,78,78,78,78,86,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Alex Wood,1,Nationals Park,29,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.333,0.0,0.25,0.333,0.333,True
79,79,79,79,79,79,87,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Adrian Houser,1,Citizens Bank Park,16,605288,4.72,9.67,6.72,1.48,0.271,0.333,0.5,0.75,0.0,0.0,0.333,True
80,80,80,80,80,80,88,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Elieser Hernandez,1,Truist Park,12,622694,6.0,9.33,8.83,1.39,0.26,0.556,0.0,0.333,0.25,0.0,0.25,True
