,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
18,18,18,18,18,18,18,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.353,0.0,0.0,0.2,0.2,0.5,True
19,19,19,19,19,19,19,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.5,0.0,0.0,0.0,False
20,20,20,20,20,20,20,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.2,0.0,0.333,0.5,0.5,0.0,False
21,21,21,21,21,21,21,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.167,0.4,0.0,0.5,0.5,0.0,True
22,22,22,22,22,22,22,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.167,0.0,0.5,0.0,0.0,0.0,True
23,23,23,23,23,23,23,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.0,0.333,0.4,0.0,0.0,False
24,24,24,24,24,24,25,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Drew Smyly,1,PNC Park,10,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.4,0.5,0.0,0.0,0.0,True
25,25,25,25,25,25,26,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.25,0.25,0.0,0.0,0.0,0.0,True
26,26,26,26,26,26,27,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.0,0.0,0.0,0.6,0.5,0.0,True
27,27,27,27,27,27,28,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Andrew Heaney,1,Target Field,26,571760,0.64,5.79,11.89,1.0,0.175,0.0,0.75,0.25,1.0,0.0,0.0,False
28,28,28,28,28,28,29,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.5,0.6,0.4,0.4,0.0,0.0,True
29,29,29,29,29,29,30,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Jesus Luzardo,1,Angel Stadium,4,666200,3.29,4.83,11.41,0.95,0.152,0.5,0.25,0.25,0.0,0.2,0.0,True
30,30,30,30,30,30,31,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.222,0.25,0.0,0.4,0.2,0.0,False
31,31,31,31,31,31,32,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.4,0.8,0.25,0.25,0.0,True
32,32,32,32,32,32,33,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.6,0.0,0.0,0.5,0.5,0.0,True
33,33,33,33,33,33,34,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Chad Kuhl,1,Globe Life Field,14,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.2,0.0,0.25,0.0,0.0,False
34,34,34,34,34,34,35,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.4,0.75,0.25,0.0,0.5,0.0,True
35,35,35,35,35,35,36,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,1.0,0.0,0.75,0.667,0.6,0.0,True
36,36,36,36,36,36,37,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.4,0.5,0.25,0.25,0.0,False
37,37,37,37,37,37,38,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Yu Darvish,1,Oracle Park,9,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.0,0.25,0.0,0.0,0.0,True
38,38,38,38,38,38,39,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Andrew Heaney,1,Target Field,26,571760,0.64,5.79,11.89,1.0,0.175,0.167,0.667,0.5,0.0,0.0,0.0,True
39,39,39,39,39,39,40,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Eric Lauer,1,Oriole Park at Camden Yards,30,641778,3.59,7.75,8.87,1.22,0.23,0.5,0.333,0.0,0.333,0.333,0.0,False
40,40,40,40,40,40,41,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Luis Garcia,1,Chase Field,13,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.333,0.25,0.0,0.0,0.0,False
41,41,41,41,41,41,42,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.235,0.8,0.0,0.25,0.0,0.0,False
42,42,42,42,42,42,43,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Andrew Heaney,1,Target Field,26,571760,0.64,5.79,11.89,1.0,0.175,0.316,0.0,0.2,0.0,0.25,0.0,True
43,43,43,43,43,43,44,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Andrew Heaney,1,Target Field,26,571760,0.64,5.79,11.89,1.0,0.175,0.0,0.0,0.25,0.0,0.0,0.0,True
44,44,44,44,44,44,46,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Drew Smyly,1,PNC Park,10,592767,3.97,9.59,7.13,1.29,0.266,0.273,0.2,0.2,0.25,0.0,0.0,True
45,45,45,45,45,45,47,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.75,0.5,0.25,0.0,0.0,0.0,True
46,46,46,46,46,46,48,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Tylor Megill,1,Citizens Bank Park,16,656731,5.01,8.49,10.23,1.21,0.245,0.5,1.0,1.0,0.0,0.0,0.0,False
47,47,47,47,47,47,49,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.25,0.667,0.0,0.0,0.0,0.0,False
48,48,48,48,48,48,50,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Yu Darvish,1,Oracle Park,9,506433,3.28,7.24,8.84,1.0,0.217,0.4,0.25,0.0,0.0,0.0,0.0,True
49,49,49,49,49,49,51,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.25,1.0,0.333,0.5,0.0,True
50,50,50,50,50,50,52,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.25,0.25,0.0,0.25,0.0,False
51,51,51,51,51,51,53,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.5,0.25,0.25,0.25,0.2,0.0,True
52,52,52,52,52,52,54,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.222,0.333,0.25,0.333,0.25,0.0,False
53,53,53,53,53,53,55,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.2,0.0,0.4,0.2,0.0,0.0,True
54,54,54,54,54,54,56,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Rich Hill,1,Comerica Park,25,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.25,0.0,0.25,0.333,0.0,True
55,55,55,55,55,55,57,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.333,0.0,0.333,0.667,0.4,0.0,False
56,56,56,56,56,56,58,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.0,0.0,0.0,0.2,0.0,0.0,False
57,57,57,57,57,57,59,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Shane Bieber,1,Great American Ball Park,8,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.667,0.0,0.25,0.5,0.0,True
58,58,58,58,58,58,60,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Rich Hill,1,Comerica Park,25,448179,4.75,9.39,6.84,1.35,0.266,0.111,0.333,0.0,0.5,0.4,0.0,True
59,59,59,59,59,59,61,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Andrew Heaney,1,Target Field,26,571760,0.64,5.79,11.89,1.0,0.175,0.2,0.25,0.5,0.333,0.0,0.0,False
60,60,60,60,60,60,62,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.0,0.0,0.0,0.0,0.5,0.0,True
61,61,61,61,61,61,63,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.429,0.333,0.0,0.0,0.0,0.0,False
62,62,62,62,62,62,64,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,1.0,0.0,0.0,0.2,0.0,0.0,True
63,63,63,63,63,63,65,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.25,0.667,0.0,0.0,0.0,True
64,64,64,64,64,64,68,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.182,0.25,0.0,0.0,0.0,0.0,True
65,65,65,65,65,65,69,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Jesus Luzardo,1,Angel Stadium,4,666200,3.29,4.83,11.41,0.95,0.152,0.0,0.0,0.25,0.5,0.6,0.0,False
66,66,66,66,66,66,71,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Shane Bieber,1,Great American Ball Park,8,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.0,0.25,0.5,0.25,0.0,False
67,67,67,67,67,67,72,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Rich Hill,1,Comerica Park,25,448179,4.75,9.39,6.84,1.35,0.266,0.308,0.667,0.0,0.333,0.25,0.0,False
68,68,68,68,68,68,73,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.5,0.0,0.75,0.25,0.0,True
