,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
30,30,30,30,30,33,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Paul Blackburn,0,Oakland Coliseum,19,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.4,0.0,0.5,0.667,0.25,True
31,31,31,31,31,34,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.3,0.5,0.25,0.5,0.0,0.25,True
32,32,32,32,32,35,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Erick Fedde,1,Coors Field,1,607200,4.95,9.32,6.8,1.54,0.269,0.5,0.0,0.667,0.25,0.333,0.25,False
33,33,33,33,33,36,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.0,0.333,0.0,0.0,True
34,34,34,34,34,38,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Erick Fedde,1,Coors Field,1,607200,4.95,9.32,6.8,1.54,0.269,1.0,0.2,0.0,1.0,0.25,0.25,True
35,35,35,35,35,39,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.267,0.0,0.0,0.6,0.0,0.5,True
36,36,36,36,36,40,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.25,0.4,0.2,0.0,0.5,True
37,37,37,37,37,41,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Tyler Mahle,1,American Family Field,18,641816,6.0,7.5,7.5,1.0,0.238,0.2,0.0,0.6,0.333,1.0,0.25,False
38,38,38,38,38,42,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.25,0.25,0.0,0.0,0.25,True
39,39,39,39,39,43,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.333,0.0,0.0,0.0,0.0,True
40,40,40,40,40,45,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Erick Fedde,1,Coors Field,1,607200,4.95,9.32,6.8,1.54,0.269,0.333,0.0,0.0,0.4,0.25,1.0,False
41,41,41,41,41,46,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Charlie Morton,1,Citi Field,22,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.5,0.5,0.333,0.5,0.333,True
42,42,42,42,42,47,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.667,0.0,0.333,0.0,0.4,0.25,True
43,43,43,43,43,48,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.5,0.0,0.667,0.25,0.0,False
44,44,44,44,44,49,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.4,0.5,0.667,0.5,0.5,0.25,False
45,45,45,45,45,51,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.25,0.333,0.333,0.25,0.333,True
46,46,46,46,46,52,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Ryan Yarbrough,1,Oakland Coliseum,19,642232,5.08,9.85,6.35,1.36,0.277,0.2,0.0,0.0,0.25,0.333,0.25,False
47,47,47,47,47,53,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Carlos Rodon,1,Dodger Stadium,17,607074,2.95,6.87,11.29,1.07,0.209,0.25,0.0,0.0,0.25,0.25,0.0,False
48,48,48,48,48,54,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Jon Gray,1,Citizens Bank Park,16,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.333,0.333,0.0,0.25,0.5,True
49,49,49,49,49,55,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Carlos Rodon,1,Dodger Stadium,17,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.25,0.0,0.0,0.0,0.0,False
50,50,50,50,50,56,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.0,1.0,0.333,0.25,True
51,51,51,51,51,58,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.667,0.25,0.0,0.0,0.0,0.5,True
52,52,52,52,52,59,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Dakota Hudson,1,Kauffman Stadium,5,641712,4.2,8.57,4.8,1.39,0.262,0.167,0.0,0.4,0.0,0.0,0.0,True
53,53,53,53,53,60,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.143,0.25,0.333,0.5,0.333,0.25,False
54,54,54,54,54,61,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Michael Kopech,1,Wrigley Field,24,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.25,0.5,0.25,0.0,0.25,False
55,55,55,55,55,62,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Noah Syndergaard,1,Fenway Park,3,592789,7.2,19.8,3.6,2.2,0.44,0.6,0.6,0.5,0.2,0.25,1.0,True
56,56,56,56,56,63,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Charlie Morton,1,Citi Field,22,450203,4.26,7.63,10.35,1.21,0.23,0.111,0.0,0.4,0.0,0.25,0.5,True
57,57,57,57,57,64,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.0,0.5,0.0,0.2,0.25,True
58,58,58,58,58,66,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Noah Syndergaard,1,Fenway Park,3,592789,7.2,19.8,3.6,2.2,0.44,0.333,0.2,0.0,0.25,0.2,0.0,True
59,59,59,59,59,67,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Brandon Woodruff,0,American Family Field,18,605540,3.49,7.84,11.01,1.19,0.231,0.5,0.0,0.0,0.0,0.25,0.8,False
60,60,60,60,60,69,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Tyler Mahle,1,American Family Field,18,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.0,0.5,0.333,0.0,0.0,True
61,61,61,61,61,70,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.0,0.0,0.0,0.75,0.0,True
62,62,62,62,62,71,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Erick Fedde,1,Coors Field,1,607200,4.95,9.32,6.8,1.54,0.269,0.625,0.25,0.2,0.0,0.2,0.5,True
63,63,63,63,63,72,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Tyler Mahle,1,American Family Field,18,641816,6.0,7.5,7.5,1.0,0.238,0.091,0.0,0.0,0.2,0.75,0.0,False
64,64,64,64,64,73,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Erick Fedde,1,Coors Field,1,607200,4.95,9.32,6.8,1.54,0.269,0.2,0.4,0.333,0.4,0.0,0.5,True
65,65,65,65,65,74,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Dakota Hudson,1,Kauffman Stadium,5,641712,4.2,8.57,4.8,1.39,0.262,0.2,0.0,0.0,0.5,0.0,0.0,True
66,66,66,66,66,75,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.091,0.25,0.25,0.5,0.5,0.25,True
67,67,67,67,67,76,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.182,0.25,0.0,0.0,0.6,0.0,True
68,68,68,68,68,78,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.25,0.0,0.0,0.0,False
69,69,69,69,69,79,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.667,0.0,0.0,0.667,0.0,0.5,True
70,70,70,70,70,80,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.25,0.0,0.25,0.5,False
