,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
45,45,45,45,45,47,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Carlos Rodon,1,Busch Stadium,15,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.0,0.0,0.25,0.25,0.333,True
46,46,46,46,46,48,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.5,0.25,0.25,0.25,0.25,0.25,False
47,47,47,47,47,49,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.333,0.0,0.2,0.0,0.333,0.6,False
48,48,48,48,48,51,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Robbie Ray,1,Citi Field,22,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.0,0.75,0.0,0.0,0.0,False
49,49,49,49,49,52,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Triston McKenzie,1,Target Field,26,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.0,0.75,0.0,0.333,0.0,True
50,50,50,50,50,53,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jeffrey Springs,0,Tropicana Field,21,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.667,0.333,0.25,0.25,0.333,True
51,51,51,51,51,55,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.5,0.25,0.4,0.4,0.0,0.333,False
52,52,52,52,52,56,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Patrick Sandoval,1,Oakland Coliseum,19,663776,3.41,9.0,9.66,1.47,0.259,0.167,0.0,0.667,0.667,0.333,0.0,True
53,53,53,53,53,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Aaron Nola,1,Dodger Stadium,17,605400,3.17,7.28,9.77,0.95,0.219,0.222,0.25,0.4,1.0,0.0,0.8,False
54,54,54,54,54,59,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Aaron Nola,1,Dodger Stadium,17,605400,3.17,7.28,9.77,0.95,0.219,0.182,0.25,0.0,0.2,0.0,0.2,True
55,55,55,55,55,60,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.444,0.0,0.5,0.0,0.2,0.2,False
56,56,56,56,56,61,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.0,0.2,0.0,0.25,0.0,False
57,57,57,57,57,62,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.5,0.2,0.0,0.0,0.0,0.0,True
58,58,58,58,58,63,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jeffrey Springs,0,Tropicana Field,21,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.25,0.0,0.0,0.333,0.0,True
59,59,59,59,59,65,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.333,0.25,1.0,0.0,0.0,0.0,False
60,60,60,60,60,66,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.667,0.5,0.5,0.2,0.25,True
61,61,61,61,61,67,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Robbie Ray,1,Citi Field,22,592662,3.96,7.63,10.34,1.19,0.229,0.75,0.0,0.0,0.25,0.0,0.0,True
62,62,62,62,62,68,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.4,0.0,0.0,0.5,0.75,0.0,True
63,63,63,63,63,69,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Tyler Wells,1,Comerica Park,25,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.333,0.25,0.0,0.0,0.667,True
64,64,64,64,64,70,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Alek Manoah,1,Tropicana Field,21,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.5,0.0,0.0,0.0,0.25,True
65,65,65,65,65,71,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Aaron Nola,1,Dodger Stadium,17,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.2,0.333,0.0,0.333,True
66,66,66,66,66,72,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Nestor Cortes,1,Guaranteed Rate Field,23,641482,2.57,6.91,9.24,1.02,0.208,0.333,0.25,0.0,0.333,0.5,0.0,False
67,67,67,67,67,74,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.25,0.0,0.25,0.0,0.25,True
68,68,68,68,68,75,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Triston McKenzie,1,Target Field,26,663474,3.16,6.33,8.51,0.96,0.197,0.5,0.4,0.25,0.0,0.333,0.0,True
69,69,69,69,69,76,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.286,0.5,0.333,0.25,0.25,0.333,True
70,70,70,70,70,77,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,1.0,0.5,0.667,0.0,0.0,0.0,True
71,71,71,71,71,79,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Daniel Lynch,1,Coors Field,1,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.0,0.0,0.0,0.0,0.5,True
72,72,72,72,72,80,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Patrick Sandoval,1,Oakland Coliseum,19,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.0,0.333,0.0,0.25,0.0,False
73,73,73,73,73,81,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,1.0,0.0,0.0,0.667,True
74,74,74,74,74,82,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Justin Verlander,1,Nationals Park,29,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.25,0.0,0.75,0.0,False
75,75,75,75,75,83,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.75,0.5,0.2,0.25,0.0,True
76,76,76,76,76,84,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.077,0.0,0.2,0.0,0.0,0.6,False
77,77,77,77,77,86,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Justin Verlander,1,Nationals Park,29,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.75,0.5,0.0,0.333,0.5,False
78,78,78,78,78,87,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Justin Verlander,1,Nationals Park,29,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.4,0.25,0.0,0.0,0.333,False
79,79,79,79,79,88,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Joe Musgrove,1,Truist Park,12,605397,2.91,7.16,8.79,1.02,0.216,0.357,0.25,0.2,0.0,0.0,0.0,True
