,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,13,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.308,0.75,0.0,0.25,0.25,0.5,False
11,11,14,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.1,0.333,0.2,0.6,0.0,0.0,True
12,12,15,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.333,0.4,0.0,0.0,False
13,13,16,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.2,0.6,0.5,0.667,0.2,True
14,14,18,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.286,0.0,0.5,0.0,0.75,0.0,True
15,15,19,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Aaron Nola,1,Petco Park,31,605400,3.17,7.28,9.77,0.95,0.219,0.25,0.0,0.0,0.333,0.4,0.5,False
16,16,20,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.19,0.0,1.0,0.0,0.333,0.0,False
17,17,21,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.5,0.0,0.25,0.667,0.25,0.333,True
18,18,22,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.125,0.5,0.667,0.667,0.25,0.333,True
19,19,23,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.25,0.0,0.0,0.0,0.25,True
20,20,24,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Aaron Nola,1,Petco Park,31,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,1.0,0.0,0.0,0.2,True
21,21,25,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.25,0.25,0.5,0.75,0.0,True
22,22,26,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.333,0.0,0.25,0.25,0.0,0.0,True
23,23,29,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.083,0.333,0.75,0.5,0.0,0.0,True
24,24,30,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.143,0.333,0.0,0.25,0.25,0.5,False
25,25,31,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Nick Pivetta,1,Progressive Field,7,601713,4.51,8.73,8.66,1.33,0.253,0.364,0.333,0.8,0.2,0.0,0.333,True
26,26,32,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Paolo Espino,1,Globe Life Field,14,502179,4.04,9.87,6.9,1.27,0.276,0.5,0.0,0.75,0.25,0.0,0.5,True
27,27,33,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.353,0.0,0.0,0.6,0.75,0.25,False
28,28,35,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Kyle Hendricks,1,Busch Stadium,15,543294,4.8,9.07,7.04,1.29,0.26,0.214,0.0,0.333,0.0,0.0,0.0,True
29,29,36,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.5,0.0,1.0,0.4,False
30,30,37,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.25,0.333,0.5,0.25,0.25,True
31,31,38,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.125,0.75,0.4,0.2,0.0,0.4,True
32,32,39,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.333,0.2,0.0,0.4,True
33,33,40,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.083,0.0,0.0,0.0,0.25,0.6,True
34,34,41,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.0,0.5,0.0,0.25,0.0,False
35,35,42,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.333,0.25,0.25,0.75,0.0,0.0,True
36,36,43,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.2,0.0,0.5,0.25,0.2,True
37,37,44,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.367,0.0,0.0,0.0,0.0,0.5,True
38,38,45,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.6,0.0,0.5,0.333,0.25,False
39,39,46,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.75,0.0,0.0,0.0,0.4,False
40,40,47,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.059,0.333,0.0,0.5,0.25,0.5,False
41,41,48,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.25,0.5,0.2,0.25,0.25,True
42,42,50,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Nick Pivetta,1,Progressive Field,7,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.0,0.5,0.0,0.25,0.0,True
43,43,51,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.75,0.25,0.5,0.0,0.5,False
44,44,53,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.5,0.0,0.0,0.25,0.0,0.0,True
45,45,54,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.083,0.25,0.25,0.333,0.0,0.0,False
46,46,55,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.118,0.25,0.0,0.0,0.0,1.0,False
47,47,56,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.429,0.25,0.25,0.25,0.667,0.0,True
48,48,57,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.75,0.25,0.2,0.0,0.5,False
49,49,59,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.333,0.75,0.0,0.0,0.25,False
50,50,60,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.2,0.667,0.6,0.5,0.333,0.2,True
51,51,61,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.0,0.5,0.5,0.0,0.0,True
52,52,62,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.286,0.25,0.0,0.5,0.2,0.0,False
53,53,63,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.083,0.0,0.25,0.25,0.25,0.5,False
54,54,64,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.143,0.0,0.0,0.0,0.0,0.0,True
55,55,65,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Cole Irvin,1,Kauffman Stadium,5,608344,2.92,7.59,6.13,1.03,0.226,0.143,0.0,0.4,0.5,0.333,0.0,True
56,56,66,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.25,0.667,0.25,0.5,0.25,0.4,False
57,57,67,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,1.0,0.333,0.2,0.25,0.0,0.0,True
58,58,68,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.417,0.25,0.0,0.0,0.0,0.0,True
59,59,69,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.5,0.25,0.25,0.0,1.0,False
60,60,70,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.167,0.0,0.5,0.4,0.0,0.25,False
61,61,71,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.2,0.0,0.5,0.25,0.25,0.0,True
62,62,72,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.25,0.0,0.25,0.25,0.0,0.0,True
63,63,73,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.167,0.0,0.667,0.0,0.5,0.25,False
64,64,74,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Julio Urias,1,Truist Park,12,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.0,0.5,0.2,0.25,0.0,False
