,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,10,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.118,0.75,0.5,0.0,0.6,0.75,True
11,11,11,11,11,11,11,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.2,0.0,0.75,0.25,0.25,0.0,True
12,12,12,12,12,12,12,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.333,0.25,0.25,0.25,0.667,0.25,True
13,13,13,13,13,13,14,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.5,0.333,0.0,0.0,0.0,True
14,14,14,14,14,14,15,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.25,0.5,0.0,0.333,0.333,True
15,15,15,15,15,15,16,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.182,0.2,0.2,0.0,0.0,0.667,True
16,16,16,16,16,16,17,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.4,0.25,0.25,0.333,0.25,0.0,False
17,17,17,17,17,17,18,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,0.5,0.75,0.0,0.0,0.25,0.333,True
18,18,18,18,18,18,19,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Julio Urias,1,Petco Park,31,628711,2.49,6.97,8.58,0.97,0.21,0.4,0.0,0.0,0.0,0.0,0.0,False
19,19,19,19,19,19,20,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.111,0.5,0.75,0.333,0.0,0.25,True
20,20,20,20,20,20,21,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Jose Quintana,1,Wrigley Field,24,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.333,0.0,0.0,0.2,0.0,False
21,21,21,21,21,21,22,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Jose Quintana,1,Wrigley Field,24,500779,1.5,1.5,10.5,0.5,0.056,0.5,0.333,0.0,0.25,0.0,0.5,True
22,22,22,22,22,22,23,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.333,0.0,0.667,0.0,0.0,True
23,23,23,23,23,23,24,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Ross Stripling,1,Minute Maid Park,32,548389,3.16,8.27,7.29,1.1,0.241,0.25,0.0,0.25,0.5,0.0,0.0,True
24,24,24,24,24,24,25,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.056,0.75,0.2,0.25,0.25,0.5,True
25,25,25,25,25,25,26,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Ross Stripling,1,Minute Maid Park,32,548389,3.16,8.27,7.29,1.1,0.241,0.25,0.0,0.0,0.0,0.0,0.25,False
26,26,26,26,26,26,27,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Julio Urias,1,Petco Park,31,628711,2.49,6.97,8.58,0.97,0.21,0.167,0.5,0.333,0.0,0.0,0.333,False
27,27,27,27,27,27,28,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,David Peterson,1,Chase Field,13,656849,3.3,7.18,10.37,1.28,0.22,0.5,0.0,0.333,0.25,0.0,0.333,True
28,28,28,28,28,28,29,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.5,0.25,0.0,0.2,0.5,True
29,29,29,29,29,29,30,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.6,0.0,0.25,0.0,0.0,0.333,False
30,30,30,30,30,30,31,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Jose Quintana,1,Wrigley Field,24,500779,1.5,1.5,10.5,0.5,0.056,0.5,0.0,0.333,0.25,0.333,0.0,False
31,31,31,31,31,31,32,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.333,0.0,0.25,0.25,0.0,True
32,32,32,32,32,32,33,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.75,0.5,0.0,0.5,0.5,False
33,33,33,33,33,33,36,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Julio Urias,1,Petco Park,31,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.25,0.0,0.25,0.333,0.0,False
34,34,34,34,34,34,37,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.667,0.25,0.5,0.0,0.0,0.25,True
35,35,35,35,35,35,38,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.2,0.25,0.0,0.0,0.333,True
36,36,36,36,36,36,39,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.2,0.333,0.0,0.0,0.0,True
37,37,37,37,37,37,40,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.5,0.2,0.0,0.5,0.0,False
38,38,38,38,38,38,42,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,David Peterson,1,Chase Field,13,656849,3.3,7.18,10.37,1.28,0.22,0.5,0.333,0.25,0.0,0.25,0.0,True
39,39,39,39,39,39,43,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.091,0.0,0.25,0.0,0.5,0.25,False
40,40,40,40,40,40,44,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.333,0.25,0.0,0.333,0.0,True
41,41,41,41,41,41,45,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.333,0.0,0.4,0.0,0.0,False
42,42,42,42,42,42,46,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.333,0.333,0.5,0.0,0.5,0.0,False
43,43,43,43,43,43,47,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,David Peterson,1,Chase Field,13,656849,3.3,7.18,10.37,1.28,0.22,0.333,0.0,0.5,0.0,0.0,0.333,True
44,44,44,44,44,44,49,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.25,0.25,0.25,0.5,0.0,True
45,45,45,45,45,45,50,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.5,0.25,0.0,0.0,0.25,False
46,46,46,46,46,46,51,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.25,1.0,0.25,0.0,0.25,False
47,47,47,47,47,47,52,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.5,1.0,0.0,0.0,0.0,0.0,True
48,48,48,48,48,48,53,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.25,0.0,0.25,0.0,0.0,True
49,49,49,49,49,49,54,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.308,0.25,0.0,0.0,0.25,0.25,False
50,50,50,50,50,50,55,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.333,1.0,0.0,0.0,0.0,0.5,False
51,51,51,51,51,51,56,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,1.0,0.25,0.0,1.0,0.0,0.0,False
52,52,52,52,52,52,57,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.0,0.5,0.0,0.333,0.0,0.667,True
53,53,53,53,53,53,58,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.5,0.0,0.333,0.0,0.0,0.667,False
54,54,54,54,54,54,59,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.333,0.0,0.25,0.667,0.333,0.667,True
55,55,55,55,55,55,60,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Jose Quintana,1,Wrigley Field,24,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.5,0.333,0.333,0.333,0.75,False
56,56,56,56,56,56,61,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Julio Urias,1,Petco Park,31,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.25,0.0,0.0,0.333,0.333,False
57,57,57,57,57,57,63,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.333,0.667,0.5,0.333,0.667,False
58,58,58,58,58,58,64,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.4,0.0,0.75,0.25,0.5,0.25,False
59,59,59,59,59,59,65,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Michael Wacha,1,Tropicana Field,21,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.25,0.25,0.0,0.6,0.333,False
60,60,60,60,60,60,66,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Nick Martinez,0,Petco Park,31,607259,3.35,8.53,8.1,1.32,0.248,1.0,0.0,0.0,0.0,0.333,0.0,True
61,61,61,61,61,61,67,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.25,0.0,0.5,0.25,0.25,True
62,62,62,62,62,62,68,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.125,0.333,0.0,0.333,0.333,0.0,True
63,63,63,63,63,63,70,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.5,0.0,0.25,0.6,0.5,False
64,64,64,64,64,64,71,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.0,0.333,0.0,0.0,0.0,False
65,65,65,65,65,65,72,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.4,0.25,0.5,0.667,0.0,0.5,True
66,66,66,66,66,66,74,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,1.0,0.5,0.667,0.0,0.0,0.667,False
67,67,67,67,67,67,75,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.0,0.333,0.25,0.5,0.0,True
68,68,68,68,68,68,76,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.5,0.25,0.0,0.2,0.5,False
69,69,69,69,69,69,77,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Ross Stripling,1,Minute Maid Park,32,548389,3.16,8.27,7.29,1.1,0.241,0.75,0.0,0.333,0.0,0.0,0.0,True
70,70,70,70,70,70,78,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Steven Matz,1,Great American Ball Park,8,571927,5.7,9.91,10.76,1.31,0.269,0.333,0.333,0.25,0.0,0.0,0.0,True
71,71,71,71,71,71,79,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.538,0.75,0.0,0.0,0.333,0.5,True
72,72,72,72,72,72,80,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Trevor Rogers,1,Truist Park,12,669432,5.85,10.16,8.52,1.6,0.283,0.167,0.333,0.25,0.0,0.25,0.25,False
