,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
12,12,12,12,12,12,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Rich Hill,1,Globe Life Field,14,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.0,0.25,0.667,0.0,True
13,13,13,13,13,14,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Jordan Montgomery,1,Guaranteed Rate Field,23,656756,0.0,3.6,1.8,0.6,0.125,0.222,0.0,0.0,0.0,0.0,0.25,True
14,14,14,14,14,15,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,1.0,0.167,0.0,0.6,0.0,0.333,True
15,15,15,15,15,16,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.4,0.0,0.5,0.333,0.0,0.0,False
16,16,16,16,16,17,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,1.0,0.0,0.667,0.667,0.75,0.333,False
17,17,17,17,17,19,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.136,0.25,0.25,0.333,0.25,0.25,True
18,18,18,18,18,20,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.333,0.333,0.0,0.0,0.0,0.0,False
19,19,19,19,19,21,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.333,0.2,0.5,0.4,0.0,0.25,False
20,20,20,20,20,22,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.0,0.0,0.25,0.0,0.0,True
21,21,21,21,21,23,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Luis Castillo,1,PNC Park,10,622491,1.84,4.91,9.2,0.89,0.163,0.4,0.5,0.333,0.0,0.5,0.6,False
22,22,22,22,22,24,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.167,0.2,0.5,0.25,0.6,True
23,23,23,23,23,25,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.0,0.0,0.4,0.5,0.0,True
24,24,24,24,24,26,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.75,0.25,0.0,0.4,0.0,0.0,True
25,25,25,25,25,27,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.4,0.333,0.5,0.667,0.0,0.2,True
26,26,26,26,26,28,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Shane Bieber,1,Target Field,26,669456,3.21,7.86,9.16,1.09,0.233,0.313,0.0,0.667,0.5,0.25,0.0,True
27,27,27,27,27,31,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.222,0.2,0.333,0.0,0.25,0.0,True
28,28,28,28,28,32,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Hyun Jin Ryu,1,Tropicana Field,21,547943,5.67,10.67,5.33,1.33,0.294,0.0,0.0,0.0,0.25,0.0,0.0,True
29,29,29,29,29,33,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.263,0.0,0.6,0.25,0.0,0.0,False
30,30,30,30,30,34,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Rich Hill,1,Globe Life Field,14,448179,4.75,9.39,6.84,1.35,0.266,0.143,0.0,0.0,0.0,0.0,0.5,False
31,31,31,31,31,35,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.296,0.0,0.25,0.0,0.25,0.0,True
32,32,32,32,32,36,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Hendricks,1,Chase Field,13,543294,4.8,9.07,7.04,1.29,0.26,0.5,0.5,0.0,0.667,0.667,0.0,False
33,33,33,33,33,37,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Jordan Montgomery,1,Guaranteed Rate Field,23,656756,0.0,3.6,1.8,0.6,0.125,0.222,0.2,0.0,0.75,0.2,0.5,True
34,34,34,34,34,38,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Michael Pineda,0,Comerica Park,25,501381,5.27,10.97,4.85,1.36,0.301,0.75,0.4,0.25,0.333,0.8,0.0,True
35,35,35,35,35,39,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.5,0.0,0.25,0.333,0.333,0.0,True
36,36,36,36,36,40,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Shane Bieber,1,Target Field,26,669456,3.21,7.86,9.16,1.09,0.233,0.25,0.25,0.25,0.5,0.0,0.333,True
37,37,37,37,37,41,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Jakob Junis,1,Busch Stadium,15,596001,3.05,7.84,7.69,1.1,0.23,0.2,0.0,0.25,0.25,0.333,0.5,False
38,38,38,38,38,42,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.2,0.333,0.0,0.0,0.0,True
39,39,39,39,39,43,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Hendricks,1,Chase Field,13,543294,4.8,9.07,7.04,1.29,0.26,0.222,0.75,0.0,0.0,0.5,0.75,False
40,40,40,40,40,44,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Michael Pineda,0,Comerica Park,25,501381,5.27,10.97,4.85,1.36,0.301,0.4,0.2,0.0,0.333,0.6,0.333,False
41,41,41,41,41,46,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Shane Bieber,1,Target Field,26,669456,3.21,7.86,9.16,1.09,0.233,0.296,0.75,0.0,0.333,0.0,0.25,False
42,42,42,42,42,47,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.111,0.333,0.25,0.25,0.333,0.5,True
43,43,43,43,43,48,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.5,0.4,1.0,0.5,0.0,0.0,False
44,44,44,44,44,49,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.35,0.25,0.5,0.0,0.0,0.0,True
45,45,45,45,45,51,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.4,0.4,0.0,0.333,0.25,True
46,46,46,46,46,52,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Ranger Suarez,1,Dodger Stadium,17,624133,3.68,8.97,7.62,1.37,0.258,0.5,0.4,1.0,0.0,0.8,0.0,True
47,47,47,47,47,53,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.667,0.4,0.25,0.5,0.0,0.4,True
48,48,48,48,48,54,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Ranger Suarez,1,Dodger Stadium,17,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.2,0.0,0.2,0.0,True
49,49,49,49,49,56,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Eric Lauer,1,loanDepot park,20,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.333,0.5,0.25,0.25,0.0,False
50,50,50,50,50,57,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.5,0.0,0.2,0.2,0.5,False
51,51,51,51,51,58,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.28,0.0,0.0,0.333,0.0,0.0,True
52,52,52,52,52,60,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.0,1.0,0.0,0.0,0.0,0.0,True
53,53,53,53,53,61,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.333,0.0,0.5,0.75,0.0,0.667,False
54,54,54,54,54,63,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Hyun Jin Ryu,1,Tropicana Field,21,547943,5.67,10.67,5.33,1.33,0.294,0.25,0.0,0.0,0.0,0.25,0.333,True
55,55,55,55,55,64,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Ranger Suarez,1,Dodger Stadium,17,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.2,0.333,0.0,0.333,0.0,False
56,56,56,56,56,65,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Eric Lauer,1,loanDepot park,20,641778,3.59,7.75,8.87,1.22,0.23,0.2,0.0,0.25,0.4,0.333,0.333,True
57,57,57,57,57,66,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Jordan Montgomery,1,Guaranteed Rate Field,23,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.0,0.333,0.5,0.0,0.25,True
58,58,58,58,58,68,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Shane Bieber,1,Target Field,26,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.25,0.0,0.333,0.0,0.25,True
59,59,59,59,59,69,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.364,0.667,0.0,0.0,0.0,0.0,True
60,60,60,60,60,71,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Cristian Javier,1,Nationals Park,29,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.25,0.0,0.75,0.0,0.6,False
61,61,61,61,61,72,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Eric Lauer,1,loanDepot park,20,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.0,0.5,0.25,0.5,0.2,True
62,62,62,62,62,74,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Rich Hill,1,Globe Life Field,14,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.75,0.333,0.25,0.0,0.25,True
63,63,63,63,63,75,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Cristian Javier,1,Nationals Park,29,664299,3.14,6.19,11.84,1.05,0.191,1.0,0.25,0.0,0.0,0.333,0.25,True
64,64,64,64,64,76,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.667,0.333,0.0,0.0,0.333,0.75,True
