,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Shane McClanahan,1,Yankee Stadium,6,663556,2.24,5.89,11.29,0.83,0.184,0.2,0.0,0.5,0.667,0.25,0.25,True
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Roansy Contreras,1,Busch Stadium,15,672710,3.78,8.46,9.0,1.38,0.244,1.0,0.0,0.0,0.2,0.667,0.5,True
2,2,2,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.5,0.25,0.25,0.75,0.25,True
3,3,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.143,0.25,0.4,0.25,0.5,0.75,True
4,4,4,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.111,0.25,0.0,0.2,0.25,0.0,False
5,5,5,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.4,0.0,0.0,0.0,0.5,0.0,True
6,6,6,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,James Kaprielian,1,Fenway Park,3,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.2,0.333,0.333,0.25,0.0,True
7,7,7,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.5,0.25,0.25,0.2,0.25,0.25,True
8,8,8,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,James Kaprielian,1,Fenway Park,3,621076,4.38,7.97,6.28,1.32,0.235,0.167,1.0,0.333,0.5,0.25,0.25,True
9,9,9,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Daniel Castano,1,Citizens Bank Park,16,641447,4.04,10.6,5.05,1.43,0.292,0.5,0.2,0.0,0.75,0.0,0.0,False
10,10,10,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Shane McClanahan,1,Yankee Stadium,6,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.25,0.333,0.167,0.4,0.0,False
11,11,11,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Roansy Contreras,1,Busch Stadium,15,672710,3.78,8.46,9.0,1.38,0.244,0.0,0.6,0.2,0.4,0.4,0.333,True
12,12,12,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Luis Garcia,1,Globe Life Field,14,472610,3.51,8.78,9.44,1.27,0.252,0.6,0.25,0.4,0.0,0.2,0.25,True
13,13,13,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.5,0.5,0.25,0.0,0.5,0.0,True
14,14,14,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.571,0.0,0.4,0.0,0.4,0.5,False
15,15,15,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.0,0.333,0.6,0.25,0.25,True
16,16,16,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.143,0.333,0.75,0.0,0.5,0.5,True
17,17,18,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Ryan Weathers,1,Wrigley Field,24,677960,9.82,14.73,7.36,2.73,0.353,0.333,0.75,0.333,0.0,0.0,0.167,True
18,18,19,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Bruce Zimmermann,1,Rogers Centre,2,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.333,0.6,0.4,0.25,0.4,True
