,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
37,37,37,37,37,37,39,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Walker Buehler,1.0,Chase Field,13.0,621111,4.02,9.28,8.03,1.29,0.263,0.286,0.0,0.0,0.2,0.0,0.5,False
38,38,38,38,38,38,40,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.136,0.25,0.5,0.0,0.25,0.333,False
39,39,39,39,39,39,41,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Nathan Eovaldi,1.0,Rogers Centre,2.0,543135,4.23,9.51,8.94,1.23,0.263,0.0,0.25,0.25,0.333,0.0,0.0,True
40,40,40,40,40,40,42,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.0,0.0,0.0,0.333,0.0,False
41,41,41,41,41,41,43,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Merrill Kelly,0.0,Chase Field,13.0,518876,2.86,7.48,7.41,1.13,0.226,0.467,0.5,0.0,0.0,0.25,0.0,False
42,42,42,42,42,42,44,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Kyle Freeland,1.0,Citizens Bank Park,16.0,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.0,0.25,0.5,0.0,False
43,43,43,43,43,43,45,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Merrill Kelly,0.0,Chase Field,13.0,518876,2.86,7.48,7.41,1.13,0.226,0.357,0.5,0.25,0.0,0.5,0.0,False
44,44,44,44,44,44,47,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Nathan Eovaldi,1.0,Rogers Centre,2.0,543135,4.23,9.51,8.94,1.23,0.263,0.308,0.4,0.333,0.0,0.333,0.4,True
45,45,45,45,45,45,48,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jose Berrios,0.0,Rogers Centre,2.0,621244,5.19,9.92,8.16,1.35,0.275,0.35,1.0,0.0,0.2,0.333,0.0,True
46,46,46,46,46,46,49,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Miles Mikolas,0.0,Busch Stadium,15.0,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.0,0.0,0.0,0.333,0.667,True
47,47,47,47,47,47,50,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Framber Valdez,1.0,Globe Life Field,14.0,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.25,0.0,0.667,0.6,0.5,True
48,48,48,48,48,48,51,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jose Berrios,0.0,Rogers Centre,2.0,621244,5.19,9.92,8.16,1.35,0.275,0.625,0.25,0.0,0.5,0.0,0.25,False
49,49,49,49,49,49,52,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Merrill Kelly,0.0,Chase Field,13.0,518876,2.86,7.48,7.41,1.13,0.226,0.444,0.0,0.0,0.667,0.0,0.0,True
50,50,50,50,50,50,53,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.2,0.8,0.25,0.2,0.5,0.5,False
51,51,51,51,51,51,54,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.333,0.25,0.25,0.25,0.25,0.333,True
52,52,52,52,52,52,55,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.083,0.75,0.667,0.25,0.25,0.25,True
53,53,53,53,53,53,56,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Dane Dunning,0.0,Globe Life Field,14.0,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.4,0.25,0.5,0.0,0.333,True
54,54,54,54,54,54,57,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Shane Bieber,1.0,Angel Stadium,4.0,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.333,0.0,0.0,0.0,0.0,True
55,55,55,55,55,55,58,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Framber Valdez,1.0,Globe Life Field,14.0,664285,2.87,7.13,8.0,1.15,0.217,0.3,0.333,0.0,0.5,0.333,0.0,False
56,56,56,56,56,56,59,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Kyle Freeland,1.0,Citizens Bank Park,16.0,607536,4.56,9.5,6.66,1.36,0.272,0.2,0.25,0.333,0.5,0.75,0.0,True
